Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,TimeAligned
1912,8.4,2.07,-3.43,-0.93,0.86,0.5,-35.06,6.0,28.56,0.56,-0.21,-0.8,-0.09,829
1913,7.24,1.82,-1.48,-0.84,1.11,0.32,-35.06,6.0,28.56,0.56,-0.21,-0.79,-0.09,830
1914,6.71,1.33,-0.13,-0.74,1.31,0.28,-35.06,6.0,28.56,0.56,-0.21,-0.79,-0.09,831
1915,6.35,0.52,1.01,-0.58,1.41,0.37,-35.88,6.0,26.87,0.57,-0.21,-0.79,-0.1,832
1916,5.9,-0.54,2.83,-0.45,1.53,0.51,-35.88,6.0,26.87,0.57,-0.22,-0.78,-0.1,833
1917,16.62,-3.2,-0.54,-0.39,1.74,0.66,-35.88,6.0,26.87,0.59,-0.22,-0.77,-0.1,834
1918,25.84,-2.74,-7.39,-0.8,1.49,0.68,-35.88,6.0,26.87,0.59,-0.22,-0.77,-0.1,835
1919,27.93,-1.07,-5.65,-2.07,-0.45,0.41,-35.88,6.0,26.87,0.58,-0.23,-0.77,-0.11,836
1920,30.46,-0.16,-4.41,-3.04,-1.63,0.41,-38.06,5.19,23.69,0.57,-0.24,-0.77,-0.12,837
1921,21.67,8.12,-5.37,-3.37,0.28,0.41,-38.06,5.19,23.69,0.57,-0.25,-0.77,-0.13,838
1922,15.53,9.78,-6.39,-2.57,2.01,0.01,-38.06,5.19,23.69,0.58,-0.26,-0.76,-0.14,839
1923,7.58,10.33,-1.68,-0.58,1.55,0.31,-38.06,5.19,23.69,0.58,-0.26,-0.76,-0.14,840
1924,7.58,10.33,-1.68,0.91,1.27,0.62,-38.06,5.19,23.69,0.59,-0.26,-0.76,-0.14,841
1925,-3.86,-0.67,6.75,1.71,2.35,0.49,-38.38,3.25,24.75,0.6,-0.25,-0.75,-0.14,842
1926,-3.86,-0.67,6.75,2.61,2.29,0.69,-38.38,3.25,24.75,0.61,-0.25,-0.74,-0.13,843
1927,0.78,-8.58,4.63,3.73,0.93,1.22,-38.38,3.25,24.75,0.62,-0.24,-0.74,-0.11,844
1928,6.54,-13.71,-1.02,3.38,-0.8,1.05,-38.38,3.25,24.75,0.62,-0.23,-0.74,-0.09,845
1929,8.37,-14.71,-0.09,1.99,-1.35,0.49,-38.38,3.25,24.75,0.62,-0.23,-0.75,-0.08,846
1930,10.18,-13.76,1.3,0.81,-0.56,0.36,-41.06,7.25,20.37,0.62,-0.23,-0.75,-0.08,847
1931,11.44,-10.82,2.22,0.25,0.69,0.66,-41.06,7.25,20.37,0.62,-0.23,-0.74,-0.08,848
1932,10.82,-4.12,2.57,0.04,1.48,0.85,-41.06,7.25,20.37,0.62,-0.23,-0.74,-0.08,849
1933,9.98,-1.78,2.14,-0.2,1.79,0.67,-41.06,7.25,20.37,0.63,-0.24,-0.74,-0.08,850
1934,9.63,0.06,1.62,-0.56,1.91,0.34,-41.06,7.25,20.37,0.64,-0.24,-0.73,-0.08,851
1935,9.63,0.06,1.62,-0.8,1.92,0.19,-40.38,9.06,19.87,0.64,-0.24,-0.72,-0.08,852
1936,8.56,0.17,0.86,-0.77,1.92,0.16,-40.38,9.06,19.87,0.65,-0.24,-0.72,-0.09,853
1937,8.06,-0.9,0.8,-0.53,1.9,0.16,-40.38,9.06,19.87,0.65,-0.24,-0.71,-0.09,854
1938,7.83,-1.77,0.79,-0.19,1.89,0.2,-40.38,9.06,19.87,0.67,-0.24,-0.7,-0.1,855
1939,7.99,-2.09,0.56,0.1,1.85,0.28,-40.38,9.06,19.87,0.67,-0.24,-0.7,-0.1,856
1940,8.8,-1.47,-0.06,0.45,1.69,0.57,-42.0,9.69,17.5,0.68,-0.24,-0.69,-0.09,857
1941,9.11,-1.0,-0.41,0.45,1.69,0.57,-42.0,9.69,17.5,0.68,-0.24,-0.69,-0.09,858
1942,9.15,-0.65,-0.76,0.68,1.53,0.86,-42.0,9.69,17.5,0.69,-0.24,-0.68,-0.09,859
1943,9.49,-1.55,-2.16,1.08,1.37,0.81,-43.75,10.88,12.69,0.7,-0.24,-0.66,-0.08,860
1944,9.49,-1.55,-2.16,1.08,1.37,0.81,-43.75,10.88,12.69,0.71,-0.24,-0.66,-0.07,861
1945,10.68,-2.88,-2.07,0.96,1.35,0.51,-43.75,10.88,12.69,0.72,-0.24,-0.65,-0.07,862
1946,10.68,-2.88,-2.07,0.91,1.29,0.35,-43.75,10.88,12.69,0.72,-0.23,-0.65,-0.07,863
1947,9.86,-3.91,-1.06,0.86,1.26,0.28,-43.75,10.88,12.69,0.73,-0.23,-0.64,-0.06,864
1948,9.86,-3.91,-1.06,0.86,1.26,0.28,-43.75,10.88,12.69,0.73,-0.23,-0.64,-0.06,865
1949,7.96,-3.41,0.55,0.57,1.24,0.4,-42.5,12.88,9.56,0.74,-0.23,-0.63,-0.06,866
1950,7.66,-2.89,1.23,0.4,1.26,0.51,-42.5,12.88,9.56,0.74,-0.23,-0.63,-0.06,867
1951,7.6,-2.42,1.95,0.36,1.31,0.57,-42.5,12.88,9.56,0.75,-0.23,-0.62,-0.06,868
1952,7.61,-2.15,2.49,0.45,1.34,0.55,-42.5,12.88,9.56,0.75,-0.23,-0.62,-0.06,869
1953,7.86,-2.06,3.16,0.59,1.35,0.46,-43.5,14.38,5.5,0.76,-0.22,-0.61,-0.05,870
1954,8.06,-2.23,3.31,0.66,1.35,0.36,-43.5,14.38,5.5,0.76,-0.22,-0.61,-0.05,871
1955,8.06,-2.23,3.31,0.61,1.38,0.3,-43.5,14.38,5.5,0.76,-0.22,-0.6,-0.05,872
1956,8.46,-2.52,3.39,0.5,1.4,0.3,-43.5,14.38,5.5,0.77,-0.22,-0.59,-0.05,873
1957,8.68,-2.49,2.92,0.43,1.41,0.31,-43.5,14.38,5.5,0.77,-0.22,-0.59,-0.05,874
1958,8.79,-2.35,2.58,0.42,1.39,0.32,-44.5,15.5,2.37,0.78,-0.22,-0.59,-0.05,875
1959,8.68,-2.28,2.46,0.43,1.37,0.34,-44.5,15.5,2.37,0.78,-0.22,-0.58,-0.05,876
1960,8.53,-2.38,2.21,0.49,1.34,0.37,-44.5,15.5,2.37,0.79,-0.22,-0.57,-0.04,877
1961,8.5,-2.44,2.08,0.59,1.28,0.38,-44.5,15.5,2.37,0.79,-0.22,-0.57,-0.04,878
1962,8.58,-2.53,1.88,0.7,1.23,0.38,-44.5,15.5,2.37,0.79,-0.21,-0.57,-0.04,879
1963,8.84,-2.58,1.52,0.78,1.18,0.39,-43.38,15.38,-0.69,0.8,-0.21,-0.56,-0.04,880
1964,9.6,-2.54,1.04,0.84,1.13,0.4,-43.38,15.38,-0.69,0.8,-0.21,-0.56,-0.04,881
1965,9.92,-2.53,0.87,0.88,1.07,0.39,-43.38,15.38,-0.69,0.81,-0.2,-0.55,-0.03,882
1966,10.09,-2.46,0.79,0.95,0.98,0.39,-43.38,15.38,-0.69,0.81,-0.2,-0.55,-0.03,883
1967,10.09,-2.46,0.79,1.04,0.91,0.37,-43.38,15.38,-0.69,0.81,-0.2,-0.54,-0.03,884
1968,10.96,-2.57,0.47,1.16,0.85,0.38,-43.19,16.87,-3.87,0.82,-0.2,-0.54,-0.02,885
1969,10.96,-2.57,0.47,1.16,0.85,0.38,-43.19,16.87,-3.87,0.82,-0.19,-0.54,-0.02,886
1970,11.14,-1.98,0.1,1.35,0.72,0.33,-43.19,16.87,-3.87,0.82,-0.19,-0.53,-0.01,887
1971,11.06,-1.74,-0.16,1.42,0.63,0.25,-43.19,16.87,-3.87,0.83,-0.18,-0.53,-0.01,888
1972,10.7,-1.45,0.0,1.46,0.52,0.2,-43.19,16.87,-3.87,0.83,-0.18,-0.53,-0.01,889
1973,10.59,-1.11,0.03,1.47,0.41,0.15,-43.19,17.56,-6.69,0.83,-0.17,-0.53,-0.0,890
1974,10.52,-0.68,-0.04,1.5,0.32,0.06,-43.19,17.56,-6.69,0.84,-0.16,-0.53,0.0,891
1975,10.95,0.2,-0.54,1.54,0.26,-0.02,-43.19,17.56,-6.69,0.84,-0.16,-0.53,0.0,892
1976,11.26,0.64,-0.81,1.6,0.17,-0.08,-43.19,17.56,-6.69,0.84,-0.15,-0.53,0.01,893
1977,11.59,1.21,-1.3,1.69,0.03,-0.16,-43.19,17.56,-6.69,0.84,-0.15,-0.52,0.01,894
1978,11.59,1.21,-1.3,1.69,0.03,-0.16,-43.87,17.56,-9.0,0.84,-0.14,-0.53,0.02,895
1979,13.02,1.13,-3.65,2.01,-0.44,-0.4,-43.87,17.56,-9.0,0.84,-0.13,-0.53,0.02,896
1980,15.8,0.11,-5.7,2.07,-0.88,-0.54,-43.87,17.56,-9.0,0.84,-0.12,-0.53,0.02,897
1981,18.8,-0.97,-7.8,2.05,-1.64,-0.63,-43.87,17.56,-9.0,0.83,-0.1,-0.55,0.03,898
1982,19.32,-1.91,-9.1,2.06,-2.58,-0.76,-43.87,17.56,-9.0,0.83,-0.1,-0.55,0.03,899
1983,12.76,-3.58,-5.0,2.08,-3.13,-1.03,-44.69,16.87,-10.0,0.82,-0.08,-0.57,0.04,900
1984,11.28,-4.0,-3.47,1.95,-2.9,-1.24,-44.69,16.87,-10.0,0.82,-0.08,-0.57,0.04,901
1985,12.5,-4.74,-2.92,1.66,-2.61,-1.2,-44.69,16.87,-10.0,0.81,-0.07,-0.58,0.04,902
1986,15.44,-7.11,4.14,0.47,-3.64,-0.98,-44.69,16.87,-10.0,0.79,-0.05,-0.61,0.03,903
1987,15.44,-7.11,4.14,0.47,-3.64,-0.98,-46.56,15.38,-7.56,0.78,-0.05,-0.62,0.03,904
1988,14.48,-7.27,5.91,0.57,-2.99,-0.22,-46.56,15.38,-7.56,0.77,-0.04,-0.63,0.04,905
1989,15.85,-5.48,5.82,0.26,-2.9,0.09,-46.56,15.38,-7.56,0.76,-0.04,-0.64,0.04,906
1990,16.62,-3.16,7.02,-0.36,-2.89,0.07,-46.56,15.38,-7.56,0.74,-0.05,-0.67,0.03,907
1991,16.22,-2.91,6.88,-0.86,-3.04,0.02,-46.56,15.38,-7.56,0.74,-0.05,-0.67,0.03,908
1992,15.74,-2.74,5.77,-1.18,-3.36,0.03,-47.19,12.5,-0.19,0.72,-0.05,-0.69,0.03,909
1993,12.58,-1.64,5.99,-1.24,-3.56,0.1,-47.19,12.5,-0.19,0.72,-0.05,-0.69,0.03,910
1994,11.42,-0.57,5.55,-0.91,-3.36,0.13,-47.19,12.5,-0.19,0.71,-0.06,-0.7,0.03,911
1995,10.58,0.02,4.71,-0.61,-3.15,0.09,-47.19,12.5,-0.19,0.69,-0.06,-0.72,0.03,912
1996,9.88,-0.13,4.14,-0.45,-3.12,0.08,-47.19,12.5,-0.19,0.69,-0.06,-0.72,0.03,913
1997,8.63,-1.05,4.12,-0.44,-3.06,0.16,-47.06,12.56,7.75,0.68,-0.06,-0.73,0.03,914
1998,8.12,-1.34,4.23,-0.47,-2.85,0.25,-47.06,12.56,7.75,0.67,-0.06,-0.74,0.03,915
1999,7.77,-1.64,4.22,-0.48,-2.58,0.3,-47.06,12.56,7.75,0.65,-0.07,-0.76,0.03,916
2000,7.43,-2.64,3.84,-0.69,-2.16,0.24,-44.5,12.19,15.69,0.63,-0.07,-0.77,0.02,917
2001,7.43,-2.64,3.84,-0.69,-2.16,0.24,-44.5,12.19,15.69,0.63,-0.07,-0.77,0.02,918
2002,7.28,-3.05,3.8,-1.18,-2.04,0.16,-44.5,12.19,15.69,0.61,-0.08,-0.79,0.02,919
2003,7.12,-3.43,3.67,-1.18,-2.04,0.16,-44.5,12.19,15.69,0.61,-0.09,-0.79,0.01,920
2004,6.76,-3.92,3.73,-1.66,-1.93,0.11,-44.5,12.19,15.69,0.61,-0.09,-0.79,0.01,921
2005,6.66,-3.89,3.82,-2.16,-1.81,0.06,-43.19,12.0,19.56,0.59,-0.1,-0.8,-0.0,922
2006,6.55,-3.63,3.87,-2.53,-1.7,0.01,-43.19,12.0,19.56,0.59,-0.1,-0.8,-0.0,923
2007,6.29,-3.0,3.58,-2.79,-1.58,0.02,-43.19,12.0,19.56,0.57,-0.12,-0.81,-0.02,924
2008,6.16,-2.6,3.16,-2.79,-1.58,0.02,-43.19,12.0,19.56,0.57,-0.12,-0.81,-0.02,925
2009,5.99,-2.16,2.77,-2.73,-1.54,0.1,-43.19,12.0,19.56,0.57,-0.12,-0.81,-0.03,926
2010,5.95,-1.68,2.33,-2.58,-1.48,0.16,-43.19,12.0,19.56,0.56,-0.13,-0.82,-0.04,927
2011,6.03,-0.54,1.43,-2.39,-1.39,0.2,-40.88,9.75,25.56,0.55,-0.14,-0.82,-0.05,928
2012,6.19,0.06,0.97,-2.16,-1.3,0.22,-40.88,9.75,25.56,0.54,-0.15,-0.83,-0.06,929
2013,6.5,0.59,0.61,-1.88,-1.24,0.24,-40.88,9.75,25.56,0.54,-0.15,-0.83,-0.06,930
2014,6.5,0.59,0.61,-1.63,-1.21,0.24,-40.88,9.75,25.56,0.53,-0.16,-0.83,-0.07,931
2015,7.34,1.23,0.81,-1.38,-1.19,0.22,-40.88,9.75,25.56,0.53,-0.16,-0.83,-0.07,932
2016,7.34,1.23,0.81,-1.03,-1.07,0.22,-39.06,7.06,29.06,0.52,-0.17,-0.83,-0.07,933
2017,7.13,1.43,-0.08,-0.65,-0.88,0.27,-39.06,7.06,29.06,0.52,-0.17,-0.83,-0.08,934
2018,6.77,1.41,-0.79,-0.3,-0.75,0.37,-39.06,7.06,29.06,0.52,-0.17,-0.84,-0.07,935
2019,5.96,1.01,-1.33,-0.05,-0.64,0.48,-39.06,7.06,29.06,0.51,-0.18,-0.84,-0.07,936
2020,5.74,0.67,-1.51,0.11,-0.5,0.55,-39.06,7.06,29.06,0.51,-0.18,-0.84,-0.07,937
2021,5.63,0.24,-1.57,0.18,-0.33,0.57,-36.19,5.37,31.5,0.42,-0.55,-0.66,-0.3,938
2022,5.54,-0.43,-1.29,0.18,-0.16,0.56,-36.19,5.37,31.5,0.42,-0.55,-0.66,-0.3,939
2023,6.06,-2.13,-1.63,-0.13,0.21,0.53,-36.19,5.37,31.5,0.42,-0.55,-0.65,-0.29,940
2024,6.38,-2.97,-1.8,-0.13,0.21,0.53,-36.19,5.37,31.5,0.42,-0.55,-0.65,-0.29,941
2025,6.59,-3.38,-1.8,-0.48,0.39,0.53,-36.19,5.37,31.5,0.42,-0.56,-0.65,-0.3,942
2026,8.05,-2.67,-3.44,-0.89,0.61,0.53,-35.38,6.87,32.69,0.42,-0.56,-0.65,-0.3,943
2027,8.74,-1.85,-3.6,-1.34,0.77,0.48,-35.38,6.87,32.69,0.42,-0.56,-0.64,-0.3,944
2028,9.14,-0.99,-3.48,-1.79,0.8,0.35,-35.38,6.87,32.69,0.42,-0.57,-0.63,-0.32,945
2029,9.58,-0.04,-3.67,-2.13,0.84,0.22,-35.38,6.87,32.69,0.42,-0.57,-0.63,-0.32,946
2030,9.58,-0.04,-3.67,-2.39,0.86,0.11,-35.38,6.87,32.69,0.42,-0.57,-0.63,-0.33,947
2031,11.49,2.8,-6.44,-2.51,0.82,0.03,-36.69,7.25,32.38,0.41,-0.58,-0.62,-0.34,948
2032,11.49,2.8,-6.44,-2.55,0.71,-0.01,-36.69,7.25,32.38,0.41,-0.58,-0.62,-0.35,949
2033,11.17,4.96,-7.02,-2.38,0.64,-0.04,-36.69,7.25,32.38,0.4,-0.58,-0.61,-0.36,950
2034,9.72,5.69,-5.07,-1.88,0.67,-0.03,-36.69,7.25,32.38,0.4,-0.58,-0.61,-0.36,951
2035,9.13,5.17,-3.57,-1.12,0.77,0.05,-36.69,7.25,32.38,0.4,-0.59,-0.6,-0.37,952
2036,8.72,4.49,-1.56,-0.3,0.89,0.21,-38.88,2.5,33.06,0.4,-0.59,-0.6,-0.37,953
2037,8.39,3.5,-0.14,0.51,1.06,0.46,-38.88,2.5,33.06,0.41,-0.58,-0.59,-0.37,954
2038,6.62,0.68,1.72,1.11,1.25,0.76,-38.88,2.5,33.06,0.41,-0.58,-0.59,-0.37,955
2039,5.23,-0.92,2.73,1.41,1.45,0.99,-38.88,2.5,33.06,0.42,-0.58,-0.59,-0.37,956
2040,4.0,-2.37,3.91,1.47,1.74,1.13,-38.88,2.5,33.06,0.43,-0.58,-0.59,-0.37,957
2041,4.0,-2.37,3.91,1.32,2.08,1.2,-38.88,2.06,30.0,0.44,-0.57,-0.58,-0.37,958
2042,23.19,-5.69,-6.71,0.77,2.2,1.19,-38.88,2.06,30.0,0.45,-0.57,-0.57,-0.37,959
2043,29.2,-0.84,-6.44,-2.27,-1.93,0.47,-38.88,2.06,30.0,0.45,-0.58,-0.57,-0.37,960
2044,29.2,-0.84,-6.44,-2.27,-1.93,0.47,-38.88,2.06,30.0,0.44,-0.59,-0.56,-0.38,961
2045,20.17,9.39,-3.73,-2.35,1.73,0.01,-42.19,5.06,28.0,0.43,-0.59,-0.56,-0.39,962
2046,20.17,9.39,-3.73,-2.35,1.73,0.01,-42.19,5.06,28.0,0.44,-0.59,-0.55,-0.39,963
2047,6.73,9.08,-0.41,2.02,1.28,1.04,-42.19,5.06,28.0,0.45,-0.59,-0.55,-0.39,964
2048,6.73,9.08,-0.41,3.02,1.22,0.86,-42.19,5.06,28.0,0.46,-0.58,-0.55,-0.38,965
2049,-4.18,-5.7,4.68,3.07,1.69,0.55,-42.19,5.06,28.0,0.48,-0.57,-0.55,-0.38,966
2050,-4.18,-5.7,4.68,3.07,1.69,0.55,-40.56,3.69,26.37,0.49,-0.56,-0.55,-0.37,967
2051,2.03,-15.75,1.41,2.18,0.86,0.5,-40.56,3.69,26.37,0.5,-0.56,-0.55,-0.37,968
2052,8.52,-17.22,-3.61,1.73,-0.67,0.5,-40.56,3.69,26.37,0.5,-0.56,-0.55,-0.36,969
2053,10.2,-13.47,-2.93,1.28,-1.25,0.68,-40.56,3.69,26.37,0.51,-0.56,-0.55,-0.35,970
2054,10.84,-9.0,-1.49,0.32,-0.39,0.71,-40.56,3.69,26.37,0.51,-0.56,-0.55,-0.35,971
2055,9.95,-2.12,0.67,-0.61,0.74,0.47,-41.0,8.25,24.87,0.51,-0.56,-0.54,-0.36,972
2056,9.51,0.08,0.95,-1.19,1.42,0.24,-41.0,8.25,24.87,0.51,-0.56,-0.54,-0.36,973
2057,9.4,1.64,1.23,-1.32,1.69,0.22,-41.0,8.25,24.87,0.51,-0.56,-0.53,-0.37,974
2058,9.45,2.52,1.42,-0.93,1.71,0.31,-41.0,8.25,24.87,0.51,-0.56,-0.53,-0.37,975
2059,8.12,0.94,1.87,-0.39,1.59,0.3,-41.0,8.25,24.87,0.52,-0.56,-0.53,-0.38,976
2060,7.22,-1.04,1.51,0.02,1.43,0.15,-41.69,10.0,23.19,0.52,-0.56,-0.52,-0.38,977
2061,7.22,-1.04,1.51,0.02,1.43,0.15,-41.69,10.0,23.19,0.52,-0.56,-0.52,-0.38,978
2062,6.76,-3.71,1.37,0.35,1.36,0.2,-41.69,10.0,23.19,0.53,-0.55,-0.51,-0.39,979
2063,8.27,-3.99,1.67,0.43,1.43,0.36,-41.69,10.0,23.19,0.53,-0.55,-0.51,-0.39,980
2064,9.12,-2.83,1.81,0.44,1.5,0.5,-41.69,10.0,23.19,0.55,-0.55,-0.5,-0.39,981
2065,9.5,-1.2,1.8,0.36,1.52,0.59,-43.19,10.38,20.0,0.55,-0.55,-0.5,-0.39,982
2066,9.48,0.22,1.8,0.31,1.56,0.67,-43.19,10.38,20.0,0.56,-0.54,-0.49,-0.39,983
2067,8.99,0.99,1.75,0.41,1.63,0.76,-43.19,10.38,20.0,0.56,-0.54,-0.49,-0.39,984
2068,8.83,0.16,1.68,0.73,1.67,0.81,-43.19,10.38,20.0,0.57,-0.54,-0.49,-0.39,985
2069,8.82,-1.07,1.46,1.15,1.65,0.77,-43.19,10.38,20.0,0.57,-0.53,-0.48,-0.39,986
2070,8.87,-2.53,1.13,1.47,1.62,0.63,-45.0,12.19,18.37,0.58,-0.53,-0.48,-0.39,987
2071,8.93,-4.72,0.21,1.53,1.64,0.47,-45.0,12.19,18.37,0.6,-0.51,-0.47,-0.39,988
2072,8.92,-5.08,-0.15,1.34,1.72,0.41,-45.0,12.19,18.37,0.6,-0.51,-0.47,-0.39,989
2073,8.92,-5.08,-0.15,1.05,1.81,0.46,-45.0,12.19,18.37,0.61,-0.51,-0.47,-0.39,990
2074,8.68,-3.5,-0.39,0.78,1.89,0.56,-45.0,12.19,18.37,0.61,-0.5,-0.46,-0.39,991
2075,8.68,-3.5,-0.39,0.78,1.89,0.56,-46.5,14.38,13.19,0.62,-0.5,-0.46,-0.39,992
2076,8.55,-1.62,-0.39,0.41,1.89,0.68,-46.5,14.38,13.19,0.63,-0.5,-0.45,-0.4,993
2077,8.57,-1.03,-0.21,0.37,1.84,0.67,-46.5,14.38,13.19,0.63,-0.49,-0.44,-0.4,994
2078,8.86,-1.3,0.71,0.43,1.79,0.61,-46.5,14.38,13.19,0.65,-0.49,-0.43,-0.4,995
2079,9.05,-2.03,1.16,0.54,1.67,0.51,-46.5,14.38,13.19,0.65,-0.49,-0.43,-0.4,996
2080,9.26,-2.72,1.39,0.85,1.46,0.38,-45.69,16.69,9.0,0.65,-0.48,-0.43,-0.4,997
2081,9.34,-3.11,1.68,0.85,1.46,0.38,-45.69,16.69,9.0,0.66,-0.48,-0.43,-0.4,998
2082,9.21,-2.97,1.55,0.83,1.4,0.46,-45.69,16.69,9.0,0.67,-0.47,-0.42,-0.4,999
2083,9.07,-2.49,1.47,0.83,1.39,0.5,-45.69,16.69,9.0,0.67,-0.47,-0.42,-0.4,1000
2084,9.07,-2.05,1.42,0.9,1.36,0.49,-45.69,16.69,9.0,0.68,-0.46,-0.41,-0.4,1001
2085,9.25,-1.58,1.27,0.98,1.29,0.46,-45.19,17.06,5.69,0.68,-0.46,-0.41,-0.4,1002
2086,9.16,-1.52,1.19,1.03,1.09,0.4,-45.19,17.06,5.69,0.69,-0.45,-0.41,-0.4,1003
2087,9.16,-1.52,1.19,1.03,1.09,0.4,-45.19,17.06,5.69,0.7,-0.44,-0.4,-0.39,1004
2088,9.21,-2.12,1.42,1.04,0.98,0.39,-45.19,17.06,5.69,0.7,-0.44,-0.4,-0.39,1005
2089,9.95,-3.9,1.56,1.19,0.9,0.37,-45.56,18.19,1.19,0.71,-0.43,-0.4,-0.39,1006
2090,9.95,-3.9,1.56,1.19,0.9,0.37,-45.56,18.19,1.19,0.71,-0.43,-0.4,-0.39,1007
2091,10.4,-3.52,1.17,1.25,0.87,0.33,-45.56,18.19,1.19,0.72,-0.42,-0.4,-0.39,1008
2092,10.4,-3.52,1.17,1.25,0.87,0.33,-45.56,18.19,1.19,0.72,-0.42,-0.4,-0.39,1009
2093,10.59,-2.58,0.61,1.24,0.83,0.28,-45.56,18.19,1.19,0.72,-0.42,-0.4,-0.39,1010
2094,10.73,-2.04,0.42,1.24,0.8,0.23,-45.5,17.75,-1.5,0.73,-0.41,-0.39,-0.38,1011
2095,10.8,-1.7,0.0,1.3,0.74,0.16,-45.5,17.75,-1.5,0.73,-0.41,-0.39,-0.38,1012
2096,10.68,-1.61,-0.03,1.39,0.56,0.0,-45.5,17.75,-1.5,0.74,-0.39,-0.39,-0.38,1013
2097,10.9,-0.83,-0.45,1.39,0.56,0.0,-45.5,17.75,-1.5,0.74,-0.39,-0.39,-0.38,1014
2098,11.24,-0.27,-0.65,1.42,0.44,-0.1,-45.5,17.75,-1.5,0.74,-0.39,-0.4,-0.38,1015
2099,11.55,0.29,-0.85,1.46,0.32,-0.18,-45.5,17.75,-1.5,0.74,-0.38,-0.4,-0.38,1016
2100,12.15,1.28,-2.32,1.64,-0.03,-0.27,-43.56,18.56,-4.37,0.75,-0.36,-0.41,-0.37,1017
2101,12.67,0.9,-3.3,1.8,-0.27,-0.35,-43.56,18.56,-4.37,0.75,-0.36,-0.41,-0.37,1018
2102,14.39,0.03,-4.82,1.9,-1.31,-0.51,-43.56,18.56,-4.37,0.75,-0.35,-0.42,-0.36,1019
2103,17.17,-0.85,-6.83,1.9,-1.31,-0.51,-43.56,18.56,-4.37,0.75,-0.35,-0.42,-0.36,1020
2104,17.5,-1.98,-9.83,1.94,-2.21,-0.62,-43.19,18.19,-7.56,0.75,-0.34,-0.45,-0.35,1021
2105,13.73,-2.52,-8.03,2.01,-2.89,-0.88,-43.19,18.19,-7.56,0.75,-0.34,-0.45,-0.35,1022
2106,12.21,-4.92,-4.02,1.49,-2.75,-1.01,-43.19,18.19,-7.56,0.73,-0.33,-0.48,-0.34,1023
2107,12.21,-4.92,-4.02,1.49,-2.75,-1.01,-43.19,18.19,-7.56,0.73,-0.33,-0.5,-0.34,1024
2108,14.47,-6.63,-2.59,1.2,-2.91,-0.77,-43.19,18.19,-7.56,0.73,-0.33,-0.5,-0.34,1025
2109,16.55,-7.8,-0.62,0.74,-3.32,-0.66,-44.75,16.0,-5.69,0.72,-0.33,-0.51,-0.33,1026
2110,16.4,-8.33,2.89,0.05,-3.54,-0.69,-44.75,16.0,-5.69,0.71,-0.34,-0.52,-0.33,1027
2111,14.6,-7.25,7.66,-0.28,-3.14,-0.49,-44.75,16.0,-5.69,0.69,-0.35,-0.54,-0.32,1028
2112,15.43,-5.19,7.26,-0.35,-2.84,-0.12,-44.75,16.0,-5.69,0.69,-0.35,-0.54,-0.32,1029
2113,16.53,-3.19,6.82,-0.51,-2.94,0.06,-44.75,16.0,-5.69,0.68,-0.35,-0.55,-0.32,1030
2114,17.63,-1.89,5.53,-0.85,-3.28,0.09,-46.25,14.19,-1.0,0.67,-0.36,-0.56,-0.31,1031
2115,17.63,-1.89,5.53,-0.85,-3.28,0.09,-46.25,14.19,-1.0,0.66,-0.37,-0.57,-0.31,1032
2116,14.6,-0.93,5.49,-1.29,-3.75,0.12,-46.25,14.19,-1.0,0.64,-0.39,-0.59,-0.3,1033
2117,13.45,-0.52,5.0,-0.75,-3.53,0.16,-46.25,14.19,-1.0,0.64,-0.39,-0.59,-0.3,1034
2118,12.78,-0.33,4.79,-0.21,-3.42,0.11,-46.25,14.19,-1.0,0.62,-0.4,-0.61,-0.29,1035
2119,11.39,-1.49,4.81,0.09,-3.37,0.14,-46.19,12.88,6.25,0.62,-0.4,-0.61,-0.29,1036
2120,10.7,-2.02,4.98,0.17,-3.24,0.33,-46.19,12.88,6.25,0.6,-0.41,-0.63,-0.27,1037
2121,10.02,-2.18,5.08,0.06,-3.01,0.51,-46.19,12.88,6.25,0.6,-0.41,-0.63,-0.27,1038
2122,9.19,-2.05,4.91,-0.13,-2.77,0.55,-46.19,12.88,6.25,0.59,-0.42,-0.63,-0.27,1039
2123,8.78,-2.27,4.82,-0.32,-2.59,0.45,-46.19,12.88,6.25,0.59,-0.42,-0.64,-0.26,1040
2124,8.78,-2.27,4.82,-0.51,-2.46,0.35,-44.19,13.5,15.06,0.58,-0.43,-0.65,-0.26,1041
2125,8.0,-2.94,4.88,-0.74,-2.31,0.31,-44.19,13.5,15.06,0.57,-0.43,-0.65,-0.25,1042
2126,7.57,-3.16,4.94,-1.01,-2.16,0.3,-44.19,13.5,15.06,0.56,-0.44,-0.65,-0.25,1043
2127,7.23,-3.03,5.05,-1.3,-2.04,0.24,-44.19,13.5,15.06,0.54,-0.45,-0.66,-0.25,1044
2128,6.92,-2.85,5.05,-1.64,-1.92,0.13,-44.19,13.5,15.06,0.54,-0.45,-0.66,-0.25,1045
2129,6.52,-2.64,5.07,-2.11,-1.85,-0.01,-42.75,13.88,19.37,0.52,-0.47,-0.66,-0.26,1046
2130,5.58,-2.38,4.99,-2.61,-1.79,-0.15,-42.75,13.88,19.37,0.52,-0.47,-0.66,-0.26,1047
