Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,TimeAligned
1939,9.59,0.54,1.3,0.04,0.38,-0.16,-38.38,4.69,5.75,0.78,0.02,-0.62,-0.02,856
1940,9.69,0.64,1.29,0.04,0.4,-0.17,-38.38,4.69,5.75,0.78,0.02,-0.62,-0.03,857
1941,9.68,0.71,1.21,0.04,0.41,-0.18,-38.38,4.69,5.75,0.78,0.02,-0.62,-0.03,858
1942,9.66,0.85,1.28,0.04,0.45,-0.18,-38.25,4.37,5.75,0.79,0.02,-0.62,-0.03,859
1943,9.72,0.93,1.29,0.04,0.49,-0.16,-38.25,4.37,5.75,0.79,0.02,-0.62,-0.03,860
1944,9.72,0.93,1.29,0.04,0.51,-0.16,-38.25,4.37,5.75,0.79,0.02,-0.61,-0.03,861
1945,9.81,0.87,1.17,0.04,0.52,-0.13,-38.25,4.37,5.75,0.79,0.02,-0.61,-0.03,862
1946,9.88,0.95,1.14,0.05,0.53,-0.12,-36.75,4.75,4.19,0.79,0.02,-0.61,-0.03,863
1947,9.97,0.98,1.03,0.04,0.56,-0.12,-36.75,4.75,4.19,0.8,0.02,-0.6,-0.03,864
1948,10.24,1.4,0.94,0.02,0.61,-0.11,-36.75,4.75,4.19,0.8,0.02,-0.6,-0.03,865
1949,10.24,1.4,0.94,0.01,0.67,-0.1,-36.75,4.75,4.19,0.8,0.03,-0.6,-0.03,866
1950,10.39,1.7,1.14,0.01,0.75,-0.06,-36.75,4.75,4.19,0.8,0.03,-0.6,-0.03,867
1951,10.39,1.7,1.14,0.01,0.75,-0.06,-37.06,5.06,3.0,0.8,0.03,-0.6,-0.03,868
1952,10.92,1.61,0.74,0.01,0.92,0.05,-37.06,5.06,3.0,0.8,0.03,-0.59,-0.03,869
1953,11.2,1.43,0.45,-0.02,0.99,0.13,-37.06,5.06,3.0,0.81,0.03,-0.59,-0.03,870
1954,11.6,1.34,0.21,-0.08,1.08,0.2,-37.06,5.06,3.0,0.81,0.02,-0.58,-0.03,871
1955,12.11,1.33,0.09,-0.16,1.18,0.22,-37.06,5.06,3.0,0.81,0.02,-0.58,-0.03,872
1956,12.86,1.25,-0.01,-0.25,1.28,0.18,-37.5,4.25,0.56,0.82,0.02,-0.57,-0.03,873
1957,13.04,1.21,0.04,-0.38,1.37,0.16,-37.5,4.25,0.56,0.82,0.02,-0.57,-0.03,874
1958,13.07,1.14,0.13,-0.52,1.45,0.16,-37.5,4.25,0.56,0.83,0.02,-0.56,-0.03,875
1959,13.21,1.22,0.51,-0.66,1.51,0.19,-37.5,4.25,0.56,0.83,0.01,-0.55,-0.03,876
1960,13.08,1.21,0.54,-0.75,1.54,0.2,-37.5,4.25,0.56,0.83,0.01,-0.55,-0.03,877
1961,12.7,1.23,0.71,-0.8,1.55,0.19,-36.19,4.69,-2.56,0.84,0.0,-0.54,-0.03,878
1962,12.05,0.99,1.78,-0.78,1.65,0.24,-36.19,4.69,-2.56,0.84,0.0,-0.54,-0.03,879
1963,12.05,0.99,1.78,-0.69,1.79,0.36,-36.19,4.69,-2.56,0.85,0.0,-0.53,-0.03,880
1964,9.44,-0.46,4.94,-0.57,1.83,0.51,-36.19,4.69,-2.56,0.86,-0.01,-0.52,-0.03,881
1965,9.18,-0.57,5.18,-0.42,1.69,0.61,-36.19,4.69,-2.56,0.86,-0.01,-0.52,-0.03,882
1966,9.13,-0.49,5.43,-0.28,1.47,0.66,-37.19,3.69,-5.06,0.86,-0.01,-0.51,-0.03,883
1967,8.95,-0.78,6.16,-0.17,1.3,0.7,-37.19,3.69,-5.06,0.86,-0.01,-0.5,-0.03,884
1968,8.53,-0.94,6.5,-0.11,1.15,0.77,-37.19,3.69,-5.06,0.87,-0.01,-0.49,-0.02,885
1969,7.87,-0.84,6.72,-0.08,1.01,0.85,-37.19,3.69,-5.06,0.87,-0.01,-0.49,-0.02,886
1970,6.71,-0.14,6.61,-0.09,0.84,0.91,-37.19,3.69,-5.06,0.87,-0.02,-0.49,-0.02,887
1971,6.42,-0.03,6.32,-0.05,0.64,0.91,-37.38,5.06,-7.0,0.87,-0.02,-0.49,-0.01,888
1972,6.42,-0.03,6.32,0.05,0.41,0.89,-37.38,5.06,-7.0,0.87,-0.02,-0.49,-0.01,889
1973,6.39,-0.85,5.86,0.17,0.17,0.85,-37.38,5.06,-7.0,0.87,-0.02,-0.49,-0.0,890
1974,6.4,-1.79,5.17,0.23,-0.09,0.78,-37.38,5.06,-7.0,0.87,-0.02,-0.49,-0.0,891
1975,6.4,-1.79,5.17,0.12,-0.37,0.69,-37.38,5.06,-7.0,0.87,-0.02,-0.49,0.0,892
1976,6.37,-1.81,4.92,-0.13,-0.66,0.59,-37.69,6.56,-9.25,0.87,-0.03,-0.49,0.01,893
1977,6.37,-1.81,4.92,-0.13,-0.66,0.59,-37.69,6.56,-9.25,0.87,-0.03,-0.49,0.01,894
1978,6.43,-1.58,5.03,-0.67,-1.21,0.39,-37.69,6.56,-9.25,0.87,-0.03,-0.5,0.01,895
1979,6.57,-1.2,4.89,-0.9,-1.46,0.29,-37.69,6.56,-9.25,0.86,-0.04,-0.51,0.01,896
1980,6.69,-0.72,4.7,-1.01,-1.72,0.15,-37.69,6.56,-9.25,0.86,-0.04,-0.51,0.0,897
1981,6.76,-0.23,4.45,-0.94,-1.95,-0.02,-37.56,8.0,-7.87,0.85,-0.05,-0.52,0.0,898
1982,6.72,0.29,4.35,-0.7,-2.15,-0.18,-37.56,8.0,-7.87,0.84,-0.05,-0.54,-0.0,899
1983,6.66,0.1,4.27,-0.35,-2.34,-0.33,-37.56,8.0,-7.87,0.84,-0.05,-0.54,-0.0,900
1984,6.67,-0.32,4.12,-0.0,-2.52,-0.46,-37.56,8.0,-7.87,0.83,-0.05,-0.55,-0.0,901
1985,6.9,-1.11,4.1,0.25,-2.68,-0.58,-37.56,8.0,-7.87,0.83,-0.05,-0.56,-0.0,902
1986,6.9,-1.11,4.1,0.36,-2.84,-0.7,-39.06,9.0,-4.25,0.82,-0.04,-0.57,-0.0,903
1987,7.27,-1.01,4.49,0.33,-2.99,-0.83,-39.06,9.0,-4.25,0.8,-0.03,-0.6,-0.01,904
1988,7.46,0.1,3.78,0.08,-3.29,-1.0,-39.06,9.0,-4.25,0.79,-0.03,-0.61,-0.01,905
1989,7.46,0.1,3.78,-0.02,-3.39,-1.03,-39.06,9.0,-4.25,0.78,-0.03,-0.62,-0.02,906
1990,7.8,0.36,3.21,-0.02,-3.45,-1.06,-39.38,6.5,1.06,0.77,-0.03,-0.64,-0.02,907
1991,7.8,0.36,3.21,0.04,-3.51,-1.12,-39.38,6.5,1.06,0.76,-0.02,-0.65,-0.02,908
1992,9.01,0.38,2.79,0.09,-3.5,-1.19,-39.38,6.5,1.06,0.75,-0.02,-0.66,-0.03,909
1993,9.3,0.44,2.66,0.14,-3.45,-1.25,-39.38,6.5,1.06,0.74,-0.02,-0.67,-0.03,910
1994,9.38,0.35,2.36,0.15,-3.37,-1.27,-39.38,6.5,1.06,0.72,-0.01,-0.7,-0.04,911
1995,9.45,0.23,1.92,0.12,-3.25,-1.22,-39.06,4.5,7.69,0.72,-0.01,-0.7,-0.04,912
1996,9.55,0.39,1.95,0.04,-3.13,-1.16,-39.06,4.5,7.69,0.69,-0.0,-0.72,-0.05,913
1997,9.59,0.66,1.65,-0.06,-3.03,-1.14,-39.06,4.5,7.69,0.69,-0.0,-0.72,-0.05,914
1998,9.47,1.02,1.26,-0.13,-2.9,-1.15,-39.06,4.5,7.69,0.68,0.0,-0.73,-0.05,915
1999,8.79,1.97,0.17,-0.18,-2.72,-1.07,-39.06,4.5,7.69,0.67,0.01,-0.74,-0.05,916
2000,7.99,2.52,-0.82,-0.16,-2.21,-0.75,-36.88,2.56,12.25,0.66,0.01,-0.75,-0.06,917
2001,7.68,2.6,-1.3,-0.11,-1.91,-0.58,-36.88,2.56,12.25,0.65,0.01,-0.76,-0.06,918
2002,7.61,2.2,-1.89,-0.06,-1.55,-0.39,-36.88,2.56,12.25,0.64,0.01,-0.77,-0.07,919
2003,7.8,1.81,-2.08,-0.03,-1.18,-0.16,-36.88,2.56,12.25,0.64,0.01,-0.77,-0.07,920
2004,7.93,1.35,-2.05,-0.05,-0.78,0.05,-36.06,0.0,18.19,0.63,0.01,-0.77,-0.07,921
2005,7.93,0.89,-1.91,-0.14,-0.35,0.24,-36.06,0.0,18.19,0.63,0.01,-0.77,-0.07,922
2006,7.49,0.23,-1.09,-0.49,0.59,0.56,-36.06,0.0,18.19,0.64,0.0,-0.77,-0.07,923
2007,7.19,0.0,-0.76,-0.49,0.59,0.56,-36.06,0.0,18.19,0.64,0.0,-0.77,-0.07,924
2008,6.96,-0.42,0.03,-0.73,1.16,0.75,-36.06,0.0,18.19,0.64,-0.0,-0.76,-0.07,925
2009,7.89,-0.35,2.31,-0.92,1.74,0.94,-35.0,-0.69,17.0,0.65,-0.01,-0.76,-0.07,926
2010,10.1,0.34,2.44,-0.97,2.06,0.97,-35.0,-0.69,17.0,0.66,-0.01,-0.75,-0.07,927
2011,14.45,2.25,-0.24,-0.94,1.52,0.7,-35.0,-0.69,17.0,0.66,-0.02,-0.74,-0.07,928
2012,19.62,5.99,-3.15,-1.13,0.22,0.06,-35.0,-0.69,17.0,0.66,-0.02,-0.74,-0.07,929
2013,21.91,8.09,-2.69,-1.29,-0.2,-0.88,-35.0,-0.69,17.0,0.66,-0.02,-0.74,-0.08,930
2014,16.09,4.84,-1.6,-1.25,0.45,-1.09,-35.25,0.25,14.25,0.66,-0.02,-0.74,-0.09,931
2015,11.4,3.78,0.72,-1.53,1.57,0.57,-35.25,0.25,14.25,0.67,-0.03,-0.74,-0.09,932
2016,8.39,4.06,1.36,-1.75,2.07,1.98,-35.25,0.25,14.25,0.68,-0.05,-0.72,-0.09,933
2017,5.91,4.52,4.37,-1.32,1.87,1.73,-35.25,0.25,14.25,0.68,-0.05,-0.72,-0.09,934
2018,5.91,4.52,4.37,-0.4,1.51,1.0,-35.25,0.25,14.25,0.69,-0.06,-0.72,-0.09,935
2019,6.41,1.97,5.08,0.41,1.17,0.71,-36.88,-1.75,14.25,0.69,-0.06,-0.71,-0.09,936
2020,6.41,1.97,5.08,1.0,0.98,0.94,-36.88,-1.75,14.25,0.7,-0.06,-0.71,-0.08,937
2021,10.95,-3.08,3.76,1.29,0.87,1.15,-36.88,-1.75,14.25,0.7,-0.05,-0.71,-0.07,938
2022,11.16,-3.62,3.89,1.44,0.82,0.97,-36.88,-1.75,14.25,0.7,-0.05,-0.7,-0.06,939
2023,10.29,-4.01,4.38,1.52,0.82,0.63,-36.88,-1.75,14.25,0.71,-0.05,-0.7,-0.05,940
2024,8.53,-3.81,4.06,1.37,0.8,0.46,-37.5,1.0,12.25,0.71,-0.05,-0.7,-0.05,941
2025,8.93,-3.02,3.16,0.93,0.72,0.52,-37.5,1.0,12.25,0.72,-0.04,-0.69,-0.04,942
2026,9.9,-2.04,2.28,0.46,0.62,0.52,-37.5,1.0,12.25,0.72,-0.04,-0.69,-0.04,943
2027,10.6,-1.11,1.85,0.18,0.56,0.36,-37.5,1.0,12.25,0.72,-0.04,-0.69,-0.04,944
2028,9.99,0.05,1.6,0.04,0.56,0.22,-37.5,1.0,12.25,0.72,-0.05,-0.69,-0.04,945
2029,9.52,0.23,1.58,-0.02,0.58,0.26,-38.19,3.25,9.88,0.72,-0.05,-0.69,-0.04,946
2030,9.46,0.2,1.44,0.0,0.56,0.36,-38.19,3.25,9.88,0.73,-0.05,-0.68,-0.04,947
2031,10.03,0.01,0.73,0.16,0.52,0.41,-38.19,3.25,9.88,0.73,-0.05,-0.68,-0.04,948
2032,10.03,0.01,0.73,0.42,0.5,0.39,-38.19,3.25,9.88,0.73,-0.05,-0.68,-0.03,949
2033,9.73,-1.16,0.6,0.71,0.52,0.37,-38.19,3.25,9.88,0.73,-0.05,-0.68,-0.03,950
2034,9.73,-1.16,0.6,0.87,0.52,0.38,-38.5,3.75,8.25,0.73,-0.04,-0.68,-0.03,951
2035,9.85,-2.07,0.35,0.87,0.48,0.35,-38.5,3.75,8.25,0.74,-0.04,-0.68,-0.02,952
2036,10.12,-1.9,0.07,0.75,0.44,0.29,-38.5,3.75,8.25,0.74,-0.04,-0.68,-0.02,953
2037,10.12,-1.9,0.07,0.56,0.43,0.25,-38.5,3.75,8.25,0.74,-0.04,-0.67,-0.02,954
2038,10.33,-0.93,-0.18,0.4,0.46,0.22,-38.5,3.75,8.25,0.74,-0.04,-0.67,-0.01,955
2039,10.33,-0.93,-0.18,0.4,0.46,0.22,-38.5,3.75,8.25,0.74,-0.04,-0.67,-0.01,956
2040,9.62,0.58,-0.39,0.3,0.55,0.19,-38.75,5.06,7.75,0.74,-0.04,-0.67,-0.01,957
2041,9.63,0.66,-0.56,0.38,0.57,0.22,-38.75,5.06,7.75,0.74,-0.04,-0.67,-0.01,958
2042,9.92,0.24,-0.59,0.49,0.59,0.27,-38.75,5.06,7.75,0.75,-0.04,-0.66,-0.0,959
2043,10.0,-0.26,-0.4,0.6,0.62,0.31,-38.75,5.06,7.75,0.75,-0.04,-0.66,-0.0,960
2044,9.91,-1.25,0.13,0.52,0.76,0.35,-38.88,6.06,6.69,0.76,-0.03,-0.65,0.01,961
2045,9.32,-1.56,0.88,0.52,0.76,0.35,-38.88,6.06,6.69,0.76,-0.03,-0.65,0.01,962
2046,9.14,-1.62,1.28,0.39,0.81,0.34,-38.88,6.06,6.69,0.76,-0.03,-0.65,0.01,963
2047,9.15,-1.76,1.51,0.16,0.79,0.29,-38.88,6.87,4.25,0.76,-0.03,-0.65,0.01,964
2048,9.23,-2.03,1.8,0.16,0.79,0.29,-38.88,6.87,4.25,0.76,-0.03,-0.65,0.01,965
2049,9.39,-2.44,2.18,-0.14,0.74,0.24,-38.88,6.87,4.25,0.77,-0.03,-0.64,0.01,966
2050,9.37,-2.28,2.24,-0.14,0.74,0.24,-38.88,6.87,4.25,0.77,-0.03,-0.64,0.01,967
2051,9.35,-1.97,2.34,-0.29,0.72,0.2,-38.88,6.87,4.25,0.77,-0.04,-0.64,0.01,968
2052,9.33,-1.51,2.3,-0.41,0.71,0.15,-38.88,6.87,4.25,0.77,-0.04,-0.63,0.01,969
2053,9.39,-0.55,2.14,-0.49,0.7,0.12,-39.06,6.19,3.56,0.77,-0.04,-0.63,0.01,970
2054,9.41,-0.19,2.14,-0.51,0.72,0.12,-39.06,6.19,3.56,0.78,-0.04,-0.63,0.01,971
2055,9.45,0.01,2.16,-0.47,0.73,0.13,-39.06,6.19,3.56,0.78,-0.04,-0.63,0.01,972
2056,9.44,0.09,1.93,-0.39,0.73,0.14,-39.06,6.19,3.56,0.78,-0.05,-0.62,0.01,973
2057,9.45,-0.34,1.87,-0.31,0.72,0.15,-39.06,6.19,3.56,0.78,-0.05,-0.62,0.01,974
2058,9.52,-0.84,1.81,-0.26,0.72,0.2,-38.0,7.37,2.5,0.78,-0.05,-0.62,0.01,975
2059,9.54,-1.36,1.48,-0.28,0.71,0.23,-38.0,7.37,2.5,0.79,-0.05,-0.61,0.01,976
2060,9.63,-2.46,1.31,-0.36,0.73,0.23,-38.0,7.37,2.5,0.79,-0.05,-0.61,0.01,977
2061,9.63,-2.46,1.31,-0.49,0.73,0.22,-38.0,7.37,2.5,0.79,-0.06,-0.61,0.01,978
2062,9.56,-3.46,1.2,-0.67,0.69,0.2,-38.0,7.37,2.5,0.79,-0.06,-0.61,0.0,979
2063,9.56,-3.46,1.2,-0.67,0.69,0.2,-39.06,7.5,-0.19,0.79,-0.06,-0.6,0.0,980
2064,9.15,-1.25,2.07,-1.09,0.78,0.14,-39.06,7.5,-0.19,0.8,-0.07,-0.6,-0.0,981
2065,9.16,0.65,2.68,-1.17,0.87,0.1,-39.06,7.5,-0.19,0.8,-0.07,-0.6,-0.0,982
2066,9.24,2.41,2.98,-0.97,0.97,0.06,-39.06,7.5,-0.19,0.8,-0.08,-0.59,-0.01,983
2067,9.41,3.73,3.14,-0.5,1.05,0.07,-39.06,7.5,-0.19,0.8,-0.08,-0.59,-0.01,984
2068,9.62,2.8,3.21,0.08,1.13,0.2,-40.25,8.38,-1.37,0.81,-0.08,-0.58,-0.01,985
2069,9.75,1.05,3.11,0.57,1.14,0.33,-40.25,8.38,-1.37,0.81,-0.08,-0.58,-0.01,986
2070,9.78,-0.6,2.97,0.77,1.16,0.43,-40.25,8.38,-1.37,0.81,-0.08,-0.58,-0.0,987
2071,9.64,-2.05,2.53,0.67,1.18,0.42,-40.25,8.38,-1.37,0.82,-0.07,-0.57,0.0,988
2072,9.53,-1.85,2.24,0.44,1.23,0.32,-40.25,8.38,-1.37,0.82,-0.07,-0.57,0.0,989
2073,9.52,-1.33,1.95,0.22,1.26,0.24,-40.38,9.69,-2.87,0.83,-0.07,-0.56,0.01,990
2074,9.63,-0.95,1.61,0.14,1.28,0.21,-40.38,9.69,-2.87,0.83,-0.07,-0.56,0.01,991
2075,9.63,-0.95,1.61,0.19,1.31,0.24,-40.38,9.69,-2.87,0.83,-0.07,-0.55,0.01,992
2076,9.82,-0.63,1.17,0.29,1.34,0.27,-40.38,9.69,-2.87,0.84,-0.07,-0.54,0.01,993
2077,9.75,-0.79,1.59,0.4,1.43,0.29,-40.38,9.69,-2.87,0.84,-0.07,-0.54,0.01,994
2078,9.81,-0.99,1.32,0.47,1.5,0.32,-40.75,8.75,-5.19,0.84,-0.07,-0.53,0.01,995
2079,9.78,-0.98,2.03,0.46,1.65,0.36,-40.75,8.75,-5.19,0.85,-0.07,-0.53,0.01,996
2080,9.83,-1.24,2.5,0.59,1.91,0.37,-40.75,8.75,-5.19,0.86,-0.07,-0.51,0.02,997
2081,10.04,-0.75,2.68,0.59,1.91,0.37,-40.75,8.75,-5.19,0.86,-0.07,-0.51,0.02,998
2082,10.33,0.03,2.82,0.54,1.96,0.33,-40.75,8.75,-5.19,0.86,-0.07,-0.5,0.02,999
2083,10.47,0.49,2.65,0.52,1.98,0.32,-38.75,10.56,-9.75,0.87,-0.06,-0.49,0.02,1000
2084,10.63,0.93,2.3,0.51,2.0,0.34,-38.75,10.56,-9.75,0.87,-0.06,-0.49,0.02,1001
2085,10.84,1.22,1.75,0.51,2.03,0.32,-38.75,10.56,-9.75,0.88,-0.06,-0.47,0.03,1002
2086,11.78,0.39,0.47,0.54,2.06,0.32,-38.75,10.56,-9.75,0.88,-0.06,-0.47,0.03,1003
2087,11.78,0.39,0.47,0.6,2.11,0.36,-38.75,10.56,-9.75,0.89,-0.06,-0.46,0.03,1004
2088,15.45,1.22,-1.17,0.31,2.38,0.2,-39.06,10.88,-13.69,0.9,-0.06,-0.43,0.03,1005
2089,15.99,3.69,-1.33,-0.01,2.56,0.13,-39.06,10.88,-13.69,0.9,-0.06,-0.43,0.03,1006
2090,15.94,4.29,-2.66,-0.38,2.85,0.81,-39.06,10.88,-13.69,0.91,-0.06,-0.4,0.04,1007
2091,16.43,3.98,-4.43,-0.38,2.85,0.81,-39.06,10.88,-13.69,0.91,-0.06,-0.4,0.04,1008
2092,16.86,0.2,-4.01,0.3,2.91,1.11,-37.38,11.75,-17.25,0.92,-0.07,-0.38,0.04,1009
2093,16.06,-2.18,-1.57,0.3,2.91,1.11,-37.38,11.75,-17.25,0.92,-0.07,-0.38,0.04,1010
2094,15.18,-3.52,1.76,0.53,3.16,1.0,-37.38,11.75,-17.25,0.93,-0.07,-0.36,0.05,1011
2095,14.46,-4.21,4.64,0.62,3.39,0.97,-37.38,11.75,-17.25,0.94,-0.07,-0.33,0.06,1012
2096,12.69,-5.21,10.92,0.61,3.35,0.89,-37.38,11.75,-17.25,0.94,-0.07,-0.33,0.06,1013
2097,11.84,-5.13,11.47,0.57,3.06,0.77,-33.5,14.06,-22.25,0.95,-0.07,-0.3,0.06,1014
2098,10.76,-4.5,11.86,0.44,2.58,0.59,-33.5,14.06,-22.25,0.95,-0.07,-0.3,0.06,1015
2099,9.5,-3.51,12.13,0.42,2.09,0.41,-33.5,14.06,-22.25,0.95,-0.07,-0.29,0.06,1016
2100,5.6,-3.15,12.04,0.34,1.21,0.19,-33.5,14.06,-22.25,0.96,-0.06,-0.28,0.07,1017
2101,4.96,-3.13,11.46,0.42,0.81,0.26,-30.37,15.38,-28.5,0.96,-0.06,-0.28,0.07,1018
2102,3.49,-3.03,11.78,0.35,0.56,0.23,-30.37,15.38,-28.5,0.96,-0.06,-0.27,0.07,1019
2103,3.03,-3.0,10.69,0.42,0.18,0.1,-30.37,15.38,-28.5,0.96,-0.06,-0.27,0.07,1020
2104,3.1,-2.68,9.74,0.44,-0.29,0.1,-30.37,15.38,-28.5,0.96,-0.06,-0.27,0.07,1021
2105,3.72,-2.77,8.75,0.38,-0.79,0.09,-30.37,15.38,-28.5,0.96,-0.06,-0.28,0.07,1022
2106,5.01,-3.31,8.39,0.19,-1.25,0.03,-29.56,14.38,-28.19,0.95,-0.06,-0.28,0.07,1023
2107,4.95,-3.63,9.11,-0.13,-1.67,-0.06,-29.56,14.38,-28.19,0.95,-0.06,-0.3,0.07,1024
2108,4.54,-4.02,9.35,-0.51,-2.08,-0.16,-29.56,14.38,-28.19,0.95,-0.06,-0.3,0.07,1025
2109,4.54,-4.02,9.35,-1.04,-2.48,-0.27,-29.56,14.38,-28.19,0.95,-0.06,-0.31,0.07,1026
2110,2.88,-3.24,9.24,-1.59,-2.85,-0.38,-29.56,14.38,-28.19,0.94,-0.07,-0.33,0.07,1027
2111,2.88,-3.24,9.24,-1.59,-2.85,-0.38,-32.5,14.0,-27.0,0.94,-0.07,-0.34,0.06,1028
2112,2.83,-1.64,8.58,-2.13,-3.5,-0.7,-32.5,14.0,-27.0,0.93,-0.08,-0.36,0.06,1029
2113,2.87,-0.93,8.46,-1.9,-3.77,-0.9,-32.5,14.0,-27.0,0.92,-0.09,-0.38,0.05,1030
2114,2.77,0.26,8.62,-1.35,-4.0,-1.06,-32.5,14.0,-27.0,0.91,-0.09,-0.41,0.04,1031
2115,2.62,0.48,8.68,-0.63,-4.2,-1.18,-32.5,14.0,-27.0,0.91,-0.09,-0.41,0.04,1032
2116,2.59,0.43,8.37,0.17,-4.38,-1.23,-35.25,13.88,-19.69,0.89,-0.08,-0.45,0.04,1033
2117,2.71,-0.49,7.67,0.86,-4.57,-1.23,-35.25,13.88,-19.69,0.89,-0.08,-0.45,0.04,1034
2118,2.93,-1.37,7.72,1.39,-4.72,-1.22,-35.25,13.88,-19.69,0.88,-0.07,-0.47,0.04,1035
2119,3.42,-2.37,7.52,1.71,-4.87,-1.16,-35.25,13.88,-19.69,0.86,-0.05,-0.51,0.04,1036
2120,4.01,-3.14,7.66,1.71,-5.0,-1.07,-35.25,13.88,-19.69,0.86,-0.05,-0.51,0.04,1037
2121,5.11,-3.44,6.93,1.46,-5.11,-1.01,-40.0,10.88,-11.88,0.83,-0.03,-0.56,0.04,1038
2122,5.44,-3.3,6.61,1.05,-5.19,-1.03,-40.0,10.88,-11.88,0.83,-0.03,-0.56,0.04,1039
2123,5.44,-3.3,6.61,0.62,-5.23,-1.09,-40.0,10.88,-11.88,0.82,-0.02,-0.58,0.04,1040
2124,5.82,-2.58,6.54,0.21,-5.25,-1.14,-40.0,10.88,-11.88,0.79,-0.02,-0.62,0.03,1041
2125,6.34,-1.86,6.92,-0.12,-5.23,-1.14,-40.0,10.88,-11.88,0.79,-0.02,-0.62,0.03,1042
2126,6.56,-1.25,6.68,-0.35,-5.2,-1.1,-40.69,7.25,-2.5,0.75,-0.01,-0.66,0.02,1043
2127,6.53,-0.57,6.5,-0.45,-5.12,-1.08,-40.69,7.25,-2.5,0.75,-0.01,-0.66,0.02,1044
2128,6.47,0.48,5.44,-0.23,-4.9,-1.12,-40.69,7.25,-2.5,0.72,-0.01,-0.69,0.01,1045
2129,6.7,0.85,5.05,-0.23,-4.9,-1.12,-40.69,7.25,-2.5,0.72,-0.01,-0.69,0.01,1046
2130,7.05,0.95,4.84,0.05,-4.76,-1.09,-40.69,7.25,-2.5,0.71,-0.0,-0.71,0.0,1047
2131,7.48,0.89,4.6,0.38,-4.6,-0.99,-43.25,6.56,7.19,0.69,0.0,-0.72,0.0,1048
2132,8.18,0.38,3.5,0.65,-4.41,-0.8,-43.25,6.56,7.19,0.67,0.01,-0.74,0.0,1049
2133,8.36,0.17,2.61,0.82,-4.17,-0.56,-43.25,6.56,7.19,0.64,0.02,-0.76,0.0,1050
2134,8.3,-0.23,2.29,0.92,-3.84,-0.36,-43.25,6.56,7.19,0.64,0.02,-0.76,0.0,1051
2135,8.3,-0.23,2.29,0.97,-3.45,-0.24,-43.25,6.56,7.19,0.63,0.02,-0.77,0.01,1052
2136,8.18,-1.87,1.32,0.9,-3.06,-0.19,-41.37,3.87,16.25,0.62,0.03,-0.78,0.01,1053
2137,8.18,-1.87,1.32,0.7,-2.63,-0.21,-41.37,3.87,16.25,0.61,0.03,-0.79,0.01,1054
2138,7.55,-1.81,-0.61,0.35,-2.16,-0.3,-41.37,3.87,16.25,0.6,0.03,-0.8,0.01,1055
2139,7.1,-0.92,-1.71,-0.11,-1.61,-0.41,-41.37,3.87,16.25,0.6,0.03,-0.8,0.01,1056
2140,7.28,-0.38,-1.88,-0.63,-1.0,-0.43,-37.69,4.56,21.87,0.59,0.03,-0.81,0.0,1057
2141,7.45,0.15,-1.31,-1.12,-0.38,-0.33,-37.69,4.56,21.87,0.59,0.03,-0.81,0.0,1058
2142,7.3,0.35,-0.2,-1.82,0.79,0.0,-37.69,4.56,21.87,0.59,0.02,-0.8,-0.01,1059
2143,6.04,-0.87,2.98,-2.05,1.26,0.3,-37.69,4.56,21.87,0.61,0.01,-0.79,-0.03,1060
2144,6.14,-1.13,3.98,-2.23,1.66,0.56,-37.69,4.56,21.87,0.61,0.01,-0.79,-0.03,1061
2145,7.3,-1.03,4.21,-2.29,1.85,0.69,-37.69,2.56,22.5,0.62,-0.01,-0.78,-0.04,1062
2146,22.27,3.9,-4.64,-2.3,1.24,0.56,-37.69,2.56,22.5,0.62,-0.01,-0.78,-0.04,1063
2147,22.27,3.9,-4.64,-2.57,-0.4,-0.21,-37.69,2.56,22.5,0.62,-0.02,-0.79,-0.05,1064
2148,28.62,10.96,-3.85,-2.79,-0.77,-1.71,-37.69,2.56,22.5,0.61,-0.02,-0.79,-0.08,1065
2149,11.05,5.58,-0.84,-2.36,0.36,-1.82,-37.69,2.56,22.5,0.61,-0.02,-0.79,-0.08,1066
2150,11.67,9.67,-1.74,-2.48,1.88,0.78,-39.75,2.0,20.06,0.62,-0.03,-0.78,-0.09,1067
2151,10.22,10.91,-3.78,-2.86,2.39,2.5,-39.75,2.0,20.06,0.63,-0.05,-0.77,-0.09,1068
2152,8.08,7.26,-1.5,-1.82,2.99,2.49,-39.75,2.0,20.06,0.66,-0.07,-0.75,-0.09,1069
2153,6.87,-1.56,7.99,-0.04,3.72,1.87,-39.75,2.0,20.06,0.66,-0.07,-0.75,-0.09,1070
2154,5.95,-5.21,5.41,1.03,3.08,1.32,-39.75,2.0,20.06,0.67,-0.07,-0.74,-0.08,1071
2155,6.84,-5.92,4.09,0.92,2.12,1.65,-40.19,0.0,18.75,0.68,-0.07,-0.73,-0.07,1072
2156,8.75,-5.67,3.12,0.54,1.79,1.69,-40.19,0.0,18.75,0.68,-0.07,-0.72,-0.07,1073
2157,9.93,-6.25,1.97,0.45,1.46,0.9,-40.19,0.0,18.75,0.69,-0.07,-0.71,-0.06,1074
2158,9.29,-6.25,3.75,0.49,1.53,0.29,-40.19,0.0,18.75,0.69,-0.07,-0.71,-0.06,1075
