Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,TimeAligned
2201,9.25,-1.77,2.27,0.5,0.15,-0.17,-37.75,16.87,8.06,0.79,-0.1,-0.61,0.03,1118
2202,9.2,-1.7,2.32,0.51,0.15,-0.16,-37.75,16.87,8.06,0.79,-0.1,-0.61,0.03,1119
2203,9.2,-1.63,2.37,0.53,0.14,-0.16,-37.75,16.87,8.06,0.79,-0.09,-0.61,0.03,1120
2204,9.24,-1.58,2.45,0.54,0.13,-0.17,-37.75,16.87,8.06,0.79,-0.09,-0.61,0.03,1121
2205,9.35,-1.7,2.45,0.55,0.13,-0.17,-38.0,16.75,6.87,0.79,-0.09,-0.61,0.03,1122
2206,9.3,-1.74,2.47,0.51,0.13,-0.17,-38.0,16.75,6.87,0.79,-0.09,-0.61,0.03,1123
2207,9.27,-1.8,2.4,0.46,0.14,-0.17,-38.0,16.75,6.87,0.79,-0.08,-0.61,0.03,1124
2208,9.24,-1.81,2.38,0.39,0.15,-0.17,-38.0,16.75,6.87,0.79,-0.08,-0.61,0.03,1125
2209,9.24,-1.81,2.38,0.32,0.16,-0.16,-38.0,16.75,6.87,0.79,-0.08,-0.61,0.03,1126
2210,9.33,-1.23,2.46,0.29,0.16,-0.16,-38.38,16.37,5.69,0.79,-0.08,-0.61,0.03,1127
2211,9.33,-1.23,2.46,0.29,0.16,-0.16,-38.38,16.37,5.69,0.79,-0.08,-0.61,0.03,1128
2212,9.2,-1.14,2.51,0.35,0.16,-0.16,-38.38,16.37,5.69,0.79,-0.07,-0.6,0.03,1129
2213,9.08,-1.27,2.44,0.37,0.15,-0.14,-38.38,16.37,5.69,0.79,-0.07,-0.6,0.03,1130
2214,9.08,-1.27,2.44,0.34,0.16,-0.14,-38.38,16.37,5.69,0.79,-0.07,-0.6,0.03,1131
2215,9.3,-1.41,2.37,0.3,0.16,-0.15,-38.75,16.06,5.0,0.79,-0.07,-0.6,0.03,1132
2216,9.3,-1.41,2.37,0.3,0.16,-0.15,-38.75,16.06,5.0,0.79,-0.07,-0.6,0.03,1133
2217,9.53,-1.65,2.52,0.13,0.18,-0.15,-38.75,16.06,5.0,0.8,-0.07,-0.6,0.03,1134
2218,9.4,-1.39,2.53,-0.0,0.2,-0.15,-38.75,16.06,5.0,0.8,-0.07,-0.6,0.03,1135
2219,9.22,-1.09,2.56,-0.12,0.22,-0.14,-38.75,16.06,5.0,0.8,-0.07,-0.6,0.03,1136
2220,9.19,-0.41,2.43,-0.19,0.23,-0.13,-37.25,16.25,4.19,0.8,-0.07,-0.6,0.03,1137
2221,9.36,-0.34,2.43,-0.18,0.24,-0.11,-37.25,16.25,4.19,0.8,-0.07,-0.6,0.03,1138
2222,9.45,-0.44,2.46,-0.11,0.23,-0.07,-37.25,16.25,4.19,0.8,-0.07,-0.6,0.03,1139
2223,9.44,-0.62,2.5,-0.05,0.24,-0.04,-37.25,16.25,4.19,0.8,-0.07,-0.6,0.03,1140
2224,9.27,-0.92,2.77,-0.03,0.25,-0.03,-37.25,16.25,4.19,0.8,-0.07,-0.6,0.03,1141
2225,9.27,-0.92,2.77,-0.05,0.25,-0.01,-38.5,15.56,4.56,0.8,-0.07,-0.59,0.03,1142
2226,9.27,-1.14,2.78,-0.12,0.26,-0.01,-38.5,15.56,4.56,0.8,-0.07,-0.59,0.03,1143
2227,9.31,-1.31,2.61,-0.17,0.27,-0.01,-38.5,15.56,4.56,0.8,-0.07,-0.59,0.03,1144
2228,9.35,-1.24,2.53,-0.26,0.28,0.0,-38.5,15.56,4.56,0.8,-0.07,-0.59,0.03,1145
2229,9.34,-1.17,2.33,-0.26,0.28,0.0,-38.5,15.56,4.56,0.8,-0.07,-0.59,0.03,1146
2230,9.27,-1.15,2.13,-0.22,0.29,0.02,-39.19,16.19,5.25,0.81,-0.07,-0.59,0.03,1147
2231,9.15,-1.13,1.87,-0.17,0.3,0.03,-39.19,16.19,5.25,0.81,-0.07,-0.59,0.03,1148
2232,9.17,-1.21,1.83,-0.15,0.32,0.03,-39.19,16.19,5.25,0.81,-0.07,-0.59,0.03,1149
2233,9.19,-1.14,1.91,-0.12,0.34,0.06,-39.19,16.19,5.25,0.81,-0.08,-0.58,0.02,1150
2234,9.2,-0.94,2.08,-0.11,0.36,0.08,-39.19,16.19,5.25,0.81,-0.08,-0.58,0.02,1151
2235,9.05,-0.43,2.55,-0.08,0.38,0.09,-38.38,16.06,4.56,0.81,-0.08,-0.58,0.02,1152
2236,9.04,-0.3,2.8,-0.06,0.4,0.11,-38.38,16.06,4.56,0.81,-0.08,-0.58,0.02,1153
2237,9.04,-0.3,2.8,-0.02,0.4,0.12,-38.38,16.06,4.56,0.81,-0.08,-0.58,0.03,1154
2238,8.94,-0.73,3.25,0.0,0.4,0.13,-38.38,16.06,4.56,0.81,-0.08,-0.58,0.03,1155
2239,8.9,-0.81,3.14,-0.01,0.4,0.13,-38.38,16.06,4.56,0.81,-0.08,-0.58,0.03,1156
2240,8.89,-1.03,3.01,-0.02,0.39,0.13,-38.38,16.0,3.69,0.81,-0.08,-0.57,0.03,1157
2241,8.89,-1.28,2.96,0.0,0.4,0.12,-38.38,16.0,3.69,0.82,-0.08,-0.57,0.03,1158
2242,9.22,-1.72,3.19,-0.01,0.4,0.13,-38.38,16.0,3.69,0.82,-0.08,-0.57,0.03,1159
2243,9.36,-1.86,3.36,-0.03,0.41,0.13,-38.38,16.0,3.69,0.82,-0.08,-0.57,0.03,1160
2244,9.21,-1.83,3.46,-0.11,0.42,0.13,-39.06,15.56,1.69,0.82,-0.08,-0.57,0.03,1161
2245,9.21,-1.83,3.46,-0.11,0.42,0.13,-39.06,15.56,1.69,0.82,-0.08,-0.57,0.03,1162
2246,9.02,-1.39,3.34,-0.2,0.44,0.13,-39.06,15.56,1.69,0.82,-0.08,-0.56,0.03,1163
2247,9.02,-1.39,3.34,-0.2,0.44,0.13,-39.06,15.56,1.69,0.82,-0.08,-0.56,0.03,1164
2248,9.29,-1.1,3.12,-0.26,0.45,0.16,-39.06,15.56,1.69,0.82,-0.09,-0.56,0.03,1165
2249,9.29,-1.1,3.12,-0.26,0.45,0.16,-39.06,15.56,1.69,0.83,-0.09,-0.56,0.03,1166
2250,9.38,-0.93,2.98,-0.29,0.48,0.18,-37.25,16.37,1.06,0.83,-0.09,-0.56,0.03,1167
2251,9.44,-0.98,2.7,-0.3,0.5,0.19,-37.25,16.37,1.06,0.83,-0.09,-0.55,0.03,1168
2252,9.67,-1.03,2.23,-0.31,0.52,0.19,-37.25,16.37,1.06,0.83,-0.1,-0.55,0.03,1169
2253,9.78,-1.1,2.07,-0.32,0.55,0.21,-37.25,16.37,1.06,0.83,-0.1,-0.55,0.03,1170
2254,9.8,-1.21,1.97,-0.32,0.59,0.23,-38.5,17.5,1.25,0.83,-0.1,-0.54,0.02,1171
2255,9.72,-1.32,1.92,-0.31,0.64,0.27,-38.5,17.5,1.25,0.83,-0.1,-0.54,0.02,1172
2256,9.57,-1.8,1.96,-0.26,0.76,0.34,-38.5,17.5,1.25,0.84,-0.1,-0.54,0.03,1173
2257,9.5,-2.1,2.0,-0.26,0.76,0.34,-38.5,17.5,1.25,0.84,-0.1,-0.54,0.03,1174
2258,9.45,-2.19,1.99,-0.26,0.83,0.39,-38.5,17.5,1.25,0.84,-0.11,-0.53,0.03,1175
2259,9.47,-2.26,2.06,-0.26,0.9,0.42,-39.19,16.75,-1.37,0.84,-0.11,-0.53,0.03,1176
2260,9.51,-2.29,1.86,-0.26,0.95,0.45,-39.19,16.75,-1.37,0.84,-0.11,-0.53,0.03,1177
2261,9.53,-2.08,1.97,-0.26,1.0,0.48,-39.19,16.75,-1.37,0.85,-0.11,-0.52,0.03,1178
2262,9.81,-1.93,2.05,-0.3,1.1,0.48,-39.19,16.75,-1.37,0.85,-0.11,-0.52,0.03,1179
2263,9.81,-1.93,2.05,-0.39,1.12,0.45,-39.19,16.75,-1.37,0.85,-0.12,-0.51,0.03,1180
2264,9.78,-2.1,1.62,-0.51,1.21,0.45,-37.06,17.56,-2.06,0.85,-0.12,-0.51,0.03,1181
2265,9.78,-2.1,1.62,-0.63,1.28,0.53,-37.06,17.56,-2.06,0.86,-0.13,-0.5,0.03,1182
2266,11.11,-0.98,1.59,-0.74,1.32,0.58,-37.06,17.56,-2.06,0.86,-0.13,-0.5,0.03,1183
2267,13.22,-0.51,0.8,-0.77,1.38,0.57,-37.06,17.56,-2.06,0.86,-0.13,-0.49,0.03,1184
2268,13.79,-1.63,0.24,-0.55,1.5,0.58,-37.06,17.56,-2.06,0.87,-0.14,-0.48,0.03,1185
2269,13.82,-2.59,-0.25,-0.29,1.67,0.65,-37.25,18.0,-5.75,0.87,-0.14,-0.48,0.03,1186
2270,13.35,-3.04,-0.64,-0.18,1.83,0.67,-37.25,18.0,-5.75,0.88,-0.15,-0.46,0.03,1187
2271,11.95,-3.46,-1.06,-0.22,1.99,0.56,-37.25,18.0,-5.75,0.88,-0.15,-0.46,0.03,1188
2272,11.57,-3.41,-0.97,-0.35,2.14,0.43,-37.25,18.0,-5.75,0.88,-0.15,-0.45,0.03,1189
2273,11.49,-2.98,-0.93,-0.57,2.26,0.35,-37.25,18.0,-5.75,0.88,-0.15,-0.44,0.03,1190
2274,12.18,-1.79,-0.82,-0.84,2.31,0.31,-37.56,19.37,-7.37,0.89,-0.16,-0.43,0.03,1191
2275,12.68,-1.43,0.14,-1.09,2.32,0.26,-37.56,19.37,-7.37,0.9,-0.17,-0.41,0.02,1192
2276,13.01,-1.26,1.77,-1.19,2.33,0.27,-37.56,19.37,-7.37,0.9,-0.17,-0.41,0.02,1193
2277,13.01,-1.26,1.77,-1.17,2.35,0.36,-37.56,19.37,-7.37,0.9,-0.17,-0.4,0.02,1194
2278,11.75,-0.46,5.28,-1.2,2.38,0.39,-37.56,19.37,-7.37,0.9,-0.18,-0.39,0.02,1195
2279,11.75,-0.46,5.28,-1.2,2.38,0.39,-36.06,20.19,-10.88,0.91,-0.19,-0.38,0.01,1196
2280,10.28,-0.29,8.22,-0.95,2.32,0.34,-36.06,20.19,-10.88,0.91,-0.19,-0.37,0.01,1197
2281,9.6,-0.69,8.78,-0.51,2.14,0.41,-36.06,20.19,-10.88,0.91,-0.2,-0.36,0.01,1198
2282,8.13,-1.92,9.02,-0.23,1.97,0.47,-36.06,20.19,-10.88,0.92,-0.2,-0.34,0.01,1199
2283,7.44,-2.59,8.99,0.0,1.81,0.46,-36.06,20.19,-10.88,0.92,-0.2,-0.34,0.01,1200
2284,6.97,-3.02,8.67,0.09,1.62,0.39,-34.19,21.25,-13.56,0.92,-0.2,-0.33,0.01,1201
2285,6.93,-2.99,8.61,0.03,1.42,0.3,-34.19,21.25,-13.56,0.92,-0.2,-0.33,0.01,1202
2286,6.93,-2.99,8.61,-0.04,1.21,0.24,-34.19,21.25,-13.56,0.93,-0.2,-0.32,0.01,1203
2287,6.12,-2.29,8.17,-0.08,0.77,0.19,-34.19,21.25,-13.56,0.93,-0.2,-0.31,0.01,1204
2288,6.12,-2.29,8.17,-0.16,0.54,0.01,-33.0,21.75,-17.25,0.93,-0.2,-0.31,0.01,1205
2289,6.35,-1.93,6.43,0.05,0.22,-0.17,-33.0,21.75,-17.25,0.93,-0.2,-0.31,0.01,1206
2290,6.26,-2.0,7.0,0.39,-0.13,-0.21,-33.0,21.75,-17.25,0.93,-0.2,-0.31,0.01,1207
2291,5.96,-2.03,7.38,0.67,-0.45,-0.18,-33.0,21.75,-17.25,0.93,-0.19,-0.31,0.01,1208
2292,5.26,-2.45,7.55,0.81,-0.73,-0.19,-33.0,21.75,-17.25,0.93,-0.19,-0.31,0.01,1209
2293,5.11,-2.72,7.65,0.91,-1.01,-0.29,-32.88,20.75,-18.5,0.93,-0.18,-0.33,0.01,1210
2294,4.99,-2.89,7.72,0.94,-1.29,-0.4,-32.88,20.75,-18.5,0.93,-0.18,-0.33,0.01,1211
2295,4.74,-3.11,7.53,0.86,-1.54,-0.53,-32.88,20.75,-18.5,0.93,-0.18,-0.33,0.01,1212
2296,4.63,-3.17,7.42,0.74,-1.77,-0.64,-32.88,20.75,-18.5,0.92,-0.17,-0.35,0.01,1213
2297,4.61,-3.23,7.3,0.64,-1.99,-0.72,-32.88,20.75,-18.5,0.92,-0.17,-0.35,0.01,1214
2298,4.71,-3.28,7.16,0.55,-2.2,-0.79,-34.38,20.19,-18.0,0.92,-0.16,-0.36,0.01,1215
2299,4.97,-3.39,6.63,0.43,-2.39,-0.86,-34.38,20.19,-18.0,0.91,-0.16,-0.37,0.01,1216
2300,4.99,-3.11,6.41,0.02,-2.96,-1.03,-34.38,20.19,-18.0,0.9,-0.15,-0.41,0.0,1217
2301,4.99,-3.11,6.41,0.02,-2.96,-1.03,-34.38,20.19,-18.0,0.9,-0.15,-0.41,0.0,1218
2302,4.81,-2.76,6.3,-0.04,-3.27,-1.13,-37.5,19.06,-13.06,0.89,-0.15,-0.44,-0.0,1219
2303,4.84,-2.67,6.25,-0.04,-3.27,-1.13,-37.5,19.06,-13.06,0.88,-0.15,-0.46,-0.0,1220
2304,4.94,-2.61,6.04,0.01,-3.41,-1.19,-37.5,19.06,-13.06,0.88,-0.15,-0.46,-0.0,1221
2305,5.25,-2.72,5.9,0.21,-3.69,-1.28,-37.5,19.06,-13.06,0.86,-0.14,-0.49,-0.01,1222
2306,5.41,-2.82,5.89,0.21,-3.69,-1.28,-37.5,19.06,-13.06,0.86,-0.14,-0.49,-0.01,1223
2307,5.64,-2.92,5.75,0.31,-3.81,-1.3,-40.69,16.19,-8.75,0.84,-0.13,-0.52,-0.01,1224
2308,5.86,-2.92,5.74,0.37,-3.92,-1.31,-40.69,16.19,-8.75,0.84,-0.13,-0.52,-0.01,1225
2309,6.28,-2.94,5.73,0.39,-4.03,-1.33,-40.69,16.19,-8.75,0.83,-0.13,-0.54,-0.02,1226
2310,6.44,-2.96,5.65,0.38,-4.13,-1.32,-40.69,16.19,-8.75,0.81,-0.12,-0.57,-0.02,1227
2311,6.6,-3.03,5.44,0.34,-4.22,-1.3,-40.69,16.19,-8.75,0.81,-0.12,-0.57,-0.02,1228
2312,6.68,-3.1,5.27,0.26,-4.31,-1.28,-44.25,14.19,-1.25,0.79,-0.11,-0.61,-0.02,1229
2313,6.72,-3.0,4.87,0.16,-4.39,-1.25,-44.25,14.19,-1.25,0.79,-0.11,-0.61,-0.02,1230
2314,6.72,-3.0,4.87,-0.01,-4.45,-1.2,-44.25,14.19,-1.25,0.77,-0.11,-0.63,-0.03,1231
2315,7.18,-2.73,4.46,-0.18,-4.47,-1.18,-44.25,14.19,-1.25,0.74,-0.1,-0.66,-0.03,1232
2316,8.22,-2.55,4.22,-0.3,-4.47,-1.15,-44.25,14.19,-1.25,0.74,-0.1,-0.66,-0.03,1233
2317,8.74,-2.45,3.99,-0.38,-4.47,-1.13,-44.25,12.19,7.69,0.73,-0.1,-0.68,-0.03,1234
2318,9.12,-2.32,3.62,-0.42,-4.46,-1.12,-44.25,12.19,7.69,0.71,-0.1,-0.69,-0.04,1235
2319,9.37,-2.16,3.31,-0.46,-4.42,-1.12,-44.25,12.19,7.69,0.68,-0.1,-0.72,-0.04,1236
2320,9.5,-1.92,2.71,-0.41,-4.36,-1.12,-44.25,12.19,7.69,0.68,-0.1,-0.72,-0.04,1237
2321,9.44,-1.67,1.72,-0.24,-4.27,-1.09,-44.25,12.19,7.69,0.67,-0.09,-0.74,-0.05,1238
2322,9.34,-1.32,1.23,-0.06,-4.13,-1.04,-43.25,10.88,17.87,0.65,-0.09,-0.75,-0.05,1239
2323,9.19,-1.25,0.15,0.16,-3.95,-0.98,-43.25,10.88,17.87,0.64,-0.09,-0.76,-0.05,1240
2324,8.75,-1.24,-1.52,0.4,-3.71,-0.9,-43.25,10.88,17.87,0.61,-0.08,-0.79,-0.05,1241
2325,8.42,-1.12,-2.68,0.57,-3.41,-0.78,-43.25,10.88,17.87,0.61,-0.08,-0.79,-0.05,1242
2326,7.88,-0.91,-4.09,0.47,-2.48,-0.56,-40.06,9.69,24.06,0.59,-0.07,-0.8,-0.04,1243
2327,6.45,-0.39,-7.28,0.47,-2.48,-0.56,-40.06,9.69,24.06,0.59,-0.07,-0.8,-0.04,1244
2328,5.76,0.02,-7.79,0.48,-1.09,-0.22,-40.06,9.69,24.06,0.58,-0.07,-0.81,-0.04,1245
2329,5.39,0.33,-7.3,0.48,-1.09,-0.22,-40.06,9.69,24.06,0.58,-0.07,-0.81,-0.04,1246
2330,5.23,0.39,-6.02,0.69,-0.33,-0.03,-40.06,9.69,24.06,0.58,-0.07,-0.81,-0.04,1247
2331,5.42,-0.04,-2.23,1.0,0.36,0.11,-40.06,9.69,24.06,0.58,-0.06,-0.81,-0.03,1248
2332,5.69,-0.55,-0.41,1.34,0.98,0.22,-36.06,9.5,27.75,0.58,-0.06,-0.81,-0.03,1249
2333,6.0,-1.02,1.05,1.64,1.48,0.34,-36.06,9.5,27.75,0.6,-0.05,-0.8,-0.01,1250
2334,6.22,-1.35,2.32,1.78,1.9,0.41,-36.06,9.5,27.75,0.6,-0.05,-0.8,-0.01,1251
2335,6.42,-3.37,3.9,1.87,2.3,0.42,-36.06,9.5,27.75,0.61,-0.05,-0.79,-0.01,1252
2336,7.68,-3.79,2.82,1.72,2.73,0.45,-36.06,9.5,27.75,0.62,-0.05,-0.78,0.0,1253
2337,7.68,-3.79,2.82,0.58,2.08,0.27,-37.25,12.5,25.37,0.63,-0.05,-0.78,0.0,1254
2338,21.64,-0.48,-6.73,0.58,2.08,0.27,-37.25,12.5,25.37,0.63,-0.05,-0.77,0.01,1255
2339,26.06,1.96,-4.85,-0.05,0.69,-0.67,-37.25,12.5,25.37,0.64,-0.04,-0.77,0.0,1256
2340,26.83,6.06,-0.89,0.22,1.05,-0.16,-37.25,12.5,25.37,0.65,-0.04,-0.76,0.01,1257
2341,21.61,7.68,1.89,1.91,2.24,0.7,-37.25,12.5,25.37,0.65,-0.04,-0.76,0.01,1258
2342,10.36,-0.61,0.23,3.73,2.68,0.88,-39.25,13.38,21.75,0.67,-0.02,-0.74,0.04,1259
2343,3.22,-9.41,4.54,2.44,2.1,0.16,-39.25,13.38,21.75,0.69,-0.0,-0.73,0.06,1260
2344,2.24,-12.4,7.31,2.44,2.1,0.16,-39.25,13.38,21.75,0.69,-0.0,-0.72,0.07,1261
2345,5.22,-11.02,7.95,0.97,1.94,0.39,-39.25,13.38,21.75,0.69,-0.0,-0.72,0.07,1262
2346,6.51,-7.91,7.49,-0.63,1.81,0.1,-41.06,16.0,17.06,0.7,-0.01,-0.71,0.07,1263
2347,7.54,-4.34,6.64,-1.71,1.69,-0.28,-41.06,16.0,17.06,0.7,-0.01,-0.71,0.06,1264
2348,9.0,-0.76,6.11,-2.11,1.53,-0.37,-41.06,16.0,17.06,0.71,-0.02,-0.7,0.04,1265
2349,11.13,4.46,6.14,-1.75,1.35,-0.25,-41.06,16.0,17.06,0.71,-0.02,-0.7,0.04,1266
2350,11.32,5.4,5.95,-1.03,1.19,-0.1,-41.06,16.0,17.06,0.72,-0.03,-0.69,0.04,1267
2351,11.18,5.09,5.36,-0.28,1.06,-0.08,-41.75,16.56,13.5,0.72,-0.03,-0.69,0.04,1268
2352,11.18,5.09,5.36,0.27,0.95,-0.16,-41.75,16.56,13.5,0.72,-0.03,-0.69,0.04,1269
2353,10.4,-0.86,1.85,0.42,0.87,-0.16,-41.75,16.56,13.5,0.73,-0.02,-0.68,0.04,1270
2354,9.91,-1.93,1.54,0.31,0.83,-0.02,-41.75,16.56,13.5,0.73,-0.02,-0.68,0.04,1271
2355,9.91,-1.93,1.54,0.19,0.81,0.1,-41.75,16.56,13.5,0.73,-0.02,-0.68,0.04,1272
2356,9.64,-0.41,1.22,0.26,0.77,0.03,-42.88,15.06,10.25,0.74,-0.02,-0.68,0.04,1273
2357,9.64,-0.41,1.22,0.26,0.77,0.03,-42.88,15.06,10.25,0.74,-0.02,-0.67,0.04,1274
2358,10.34,-1.77,0.73,0.33,0.73,-0.02,-42.88,15.06,10.25,0.74,-0.02,-0.67,0.04,1275
2359,10.41,-2.19,0.65,0.06,0.76,0.0,-42.88,15.06,10.25,0.74,-0.02,-0.67,0.04,1276
2360,9.54,-1.64,0.54,-0.32,0.81,-0.03,-42.88,15.06,10.25,0.75,-0.02,-0.66,0.04,1277
2361,9.12,-1.0,0.57,-0.66,0.84,-0.06,-45.06,15.25,9.5,0.75,-0.02,-0.66,0.04,1278
2362,9.05,-0.31,0.54,-0.84,0.86,-0.05,-45.06,15.25,9.5,0.75,-0.03,-0.66,0.03,1279
2363,9.48,0.47,0.63,-0.84,0.86,-0.04,-45.06,15.25,9.5,0.75,-0.03,-0.66,0.03,1280
2364,9.67,0.57,0.72,-0.75,0.86,-0.02,-45.06,15.25,9.5,0.76,-0.03,-0.65,0.03,1281
2365,9.71,0.61,0.75,-0.67,0.86,0.01,-45.06,15.25,9.5,0.76,-0.03,-0.65,0.03,1282
2366,9.71,0.61,0.75,-0.58,0.87,0.03,-44.25,15.25,8.0,0.76,-0.04,-0.65,0.03,1283
2367,9.49,0.23,0.88,-0.48,0.87,0.07,-44.25,15.25,8.0,0.77,-0.04,-0.64,0.02,1284
2368,9.41,0.29,0.93,-0.42,0.87,0.09,-44.25,15.25,8.0,0.77,-0.04,-0.64,0.02,1285
2369,9.41,0.29,0.93,-0.32,0.89,0.11,-44.25,15.25,8.0,0.77,-0.04,-0.64,0.02,1286
2370,9.31,0.44,1.22,-0.17,0.91,0.14,-44.25,15.25,8.0,0.77,-0.04,-0.63,0.02,1287
2371,9.31,0.44,1.22,-0.17,0.91,0.14,-44.25,15.25,8.0,0.77,-0.04,-0.63,0.02,1288
2372,9.1,-0.49,1.99,0.14,0.92,0.21,-44.56,15.69,6.0,0.78,-0.04,-0.63,0.03,1289
2373,9.04,-1.04,2.01,0.17,0.94,0.23,-44.56,15.69,6.0,0.78,-0.04,-0.62,0.03,1290
2374,8.85,-1.59,1.88,0.15,0.95,0.23,-44.56,15.69,6.0,0.79,-0.05,-0.62,0.03,1291
2375,8.8,-1.54,1.82,0.06,0.98,0.21,-44.56,15.69,6.0,0.79,-0.05,-0.62,0.03,1292
2376,8.84,-1.28,1.86,-0.02,1.02,0.18,-45.25,16.0,5.0,0.79,-0.05,-0.61,0.03,1293
2377,8.95,-1.13,2.07,-0.05,1.05,0.17,-45.25,16.0,5.0,0.79,-0.05,-0.61,0.03,1294
2378,8.95,-1.13,2.07,-0.06,1.07,0.18,-45.25,16.0,5.0,0.8,-0.05,-0.6,0.03,1295
2379,9.3,-1.28,2.52,-0.13,1.09,0.19,-45.25,16.0,5.0,0.8,-0.05,-0.6,0.03,1296
2380,9.41,-1.22,2.57,-0.23,1.11,0.18,-45.25,16.0,5.0,0.8,-0.05,-0.6,0.03,1297
2381,9.51,-1.14,2.52,-0.32,1.12,0.17,-44.56,16.0,2.56,0.8,-0.05,-0.59,0.03,1298
2382,9.56,-1.09,2.19,-0.39,1.14,0.17,-44.56,16.0,2.56,0.81,-0.05,-0.59,0.03,1299
2383,9.63,-1.14,1.98,-0.46,1.18,0.17,-44.56,16.0,2.56,0.81,-0.06,-0.58,0.03,1300
2384,9.64,-1.2,1.9,-0.51,1.23,0.18,-44.56,16.0,2.56,0.81,-0.06,-0.58,0.03,1301
2385,9.78,-1.48,1.76,-0.57,1.28,0.2,-44.56,16.0,2.56,0.82,-0.06,-0.57,0.02,1302
2386,9.91,-1.09,1.7,-0.73,1.36,0.21,-46.5,17.5,-0.19,0.83,-0.07,-0.56,0.02,1303
2387,9.95,-0.76,1.71,-0.74,1.41,0.24,-46.5,17.5,-0.19,0.83,-0.07,-0.56,0.02,1304
2388,9.95,-0.76,1.71,-0.74,1.48,0.26,-46.5,17.5,-0.19,0.83,-0.08,-0.55,0.02,1305
2389,9.83,-0.73,1.51,-0.75,1.56,0.29,-46.5,17.5,-0.19,0.84,-0.08,-0.54,0.02,1306
2390,9.83,-0.73,1.51,-0.75,1.56,0.29,-45.25,16.87,-1.56,0.84,-0.09,-0.54,0.02,1307
2391,9.8,-0.64,1.76,-0.86,1.73,0.38,-45.25,16.87,-1.56,0.85,-0.1,-0.52,0.01,1308
2392,9.83,-1.4,1.82,-0.83,1.79,0.46,-45.25,16.87,-1.56,0.85,-0.1,-0.52,0.01,1309
2393,9.82,-2.14,1.76,-0.59,1.87,0.61,-45.25,16.87,-1.56,0.86,-0.1,-0.51,0.01,1310
2394,9.82,-2.53,1.64,-0.59,1.87,0.61,-45.25,16.87,-1.56,0.86,-0.1,-0.51,0.01,1311
2395,9.86,-2.56,1.07,-0.58,1.92,0.58,-43.5,18.0,-5.75,0.86,-0.11,-0.49,0.01,1312
2396,10.01,-2.55,0.72,-0.6,1.98,0.55,-43.5,18.0,-5.75,0.86,-0.11,-0.49,0.01,1313
2397,10.18,-2.58,0.23,-0.63,2.04,0.56,-43.5,18.0,-5.75,0.87,-0.12,-0.48,0.01,1314
2398,10.39,-2.61,-0.26,-0.67,2.13,0.55,-43.5,18.0,-5.75,0.88,-0.12,-0.46,0.01,1315
2399,11.25,-2.5,-0.67,-0.78,2.24,0.5,-43.5,18.0,-5.75,0.88,-0.12,-0.46,0.01,1316
2400,15.36,-0.66,-2.04,-1.33,2.74,0.3,-42.19,19.25,-7.87,0.89,-0.14,-0.43,0.0,1317
2401,15.36,-0.66,-2.04,-1.33,2.74,0.3,-42.19,19.25,-7.87,0.9,-0.15,-0.42,-0.0,1318
2402,18.95,-1.72,-4.28,-1.44,2.92,0.3,-42.19,19.25,-7.87,0.9,-0.15,-0.42,-0.0,1319
2403,19.91,-2.1,-4.13,-1.95,3.07,0.19,-40.56,20.06,-12.56,0.91,-0.17,-0.39,-0.01,1320
2404,19.91,-2.1,-4.13,-1.95,3.07,0.19,-40.56,20.06,-12.56,0.91,-0.17,-0.39,-0.01,1321
2405,17.42,1.02,0.07,-2.7,3.24,0.62,-40.56,20.06,-12.56,0.91,-0.19,-0.36,-0.02,1322
2406,15.76,2.59,1.36,-2.7,3.24,0.62,-40.56,20.06,-12.56,0.92,-0.2,-0.34,-0.02,1323
2407,14.45,4.58,7.55,-2.58,3.22,0.8,-40.56,20.06,-12.56,0.92,-0.2,-0.34,-0.02,1324
2408,13.62,4.72,10.53,-1.54,2.88,0.98,-37.38,22.87,-17.0,0.92,-0.21,-0.32,-0.02,1325
2409,12.56,1.56,13.62,-0.73,2.48,1.06,-37.38,22.87,-17.0,0.92,-0.21,-0.32,-0.02,1326
2410,12.15,-0.57,11.31,-0.12,1.96,1.02,-37.38,22.87,-17.0,0.93,-0.22,-0.3,-0.02,1327
2411,11.19,-2.53,9.48,0.5,1.39,0.94,-37.38,22.87,-17.0,0.93,-0.22,-0.3,-0.02,1328
2412,9.34,-3.76,10.1,0.93,0.84,0.83,-37.38,22.87,-17.0,0.93,-0.21,-0.3,-0.01,1329
2413,5.53,-3.46,11.03,1.04,0.54,0.77,-37.38,22.87,-17.0,0.93,-0.21,-0.29,-0.01,1330
2414,3.87,-3.08,13.29,0.91,0.49,0.65,-33.19,25.5,-21.06,0.93,-0.21,-0.29,-0.01,1331
2415,2.8,-3.58,11.69,0.97,0.49,0.51,-33.19,25.5,-21.06,0.94,-0.2,-0.29,-0.0,1332
2416,3.85,-3.89,6.85,0.63,0.33,0.26,-33.19,25.5,-21.06,0.94,-0.2,-0.29,-0.0,1333
2417,3.85,-3.89,6.85,0.45,-0.22,-0.03,-33.19,25.5,-21.06,0.94,-0.2,-0.29,-0.0,1334
2418,6.38,-4.03,6.93,0.55,-0.84,-0.15,-33.19,25.5,-21.06,0.94,-0.2,-0.29,0.0,1335
