Timestamp, AccelX, AccelY, AccelZ, GyroX, GyroY, GyroZ, MagX, MagY, MagZ, QuatW, QuatX, QuatY, QuatZ,TimeAligned
2487,12.0,-0.83,-1.37,0.04,-2.03,0.11,-38.5,8.25,6.87,0.74,-0.06,-0.67,0.06,1404
2488,13.24,0.93,1.54,-0.24,-1.84,-0.09,-37.69,9.38,9.69,0.72,-0.06,-0.69,0.06,1405
2489,13.32,1.41,2.46,-0.29,-1.74,-0.31,-37.69,9.38,9.69,0.72,-0.06,-0.69,0.06,1406
2490,13.32,1.41,2.46,-0.26,-1.68,-0.51,-37.69,9.38,9.69,0.72,-0.06,-0.69,0.05,1407
2491,12.95,0.69,2.51,-0.17,-1.73,-0.62,-37.69,9.38,9.69,0.7,-0.05,-0.71,0.05,1408
2492,12.69,0.39,2.25,-0.02,-1.87,-0.65,-37.69,9.38,9.69,0.7,-0.05,-0.71,0.05,1409
2493,12.57,0.11,1.7,0.17,-2.02,-0.66,-37.69,10.0,13.19,0.7,-0.05,-0.71,0.05,1410
2494,12.17,-0.2,2.02,0.33,-2.17,-0.71,-37.69,10.0,13.19,0.69,-0.04,-0.72,0.05,1411
2495,11.56,-0.62,1.84,0.43,-2.13,-0.76,-37.69,10.0,13.19,0.68,-0.03,-0.73,0.05,1412
2496,11.37,-0.73,1.39,0.52,-2.08,-0.81,-37.69,10.0,13.19,0.68,-0.03,-0.73,0.05,1413
2497,11.2,-0.86,1.08,0.62,-2.13,-0.83,-37.69,10.0,13.19,0.67,-0.03,-0.74,0.05,1414
2498,11.08,-0.91,1.08,0.64,-2.16,-0.84,-37.38,7.5,18.19,0.66,-0.02,-0.75,0.05,1415
2499,10.98,-0.75,1.14,0.54,-2.14,-0.85,-37.38,7.5,18.19,0.65,-0.02,-0.76,0.05,1416
2500,10.36,-0.93,0.78,0.3,-2.04,-0.84,-37.38,7.5,18.19,0.63,-0.0,-0.77,0.04,1417
2501,10.36,-0.93,0.78,0.3,-2.04,-0.84,-37.38,7.5,18.19,0.63,-0.0,-0.77,0.04,1418
2502,10.16,-0.73,0.72,0.25,-1.96,-0.84,-35.06,7.06,21.06,0.62,0.01,-0.79,0.04,1419
2503,9.92,-0.51,0.75,0.25,-1.96,-0.84,-35.06,7.06,21.06,0.61,0.01,-0.79,0.04,1420
2504,9.48,-0.34,0.88,0.3,-1.89,-0.88,-35.06,7.06,21.06,0.61,0.01,-0.79,0.04,1421
2505,9.24,-0.35,0.88,0.42,-1.84,-0.91,-35.06,7.06,21.06,0.6,0.02,-0.8,0.04,1422
2506,9.04,-0.42,0.76,0.58,-1.81,-0.92,-35.06,7.06,21.06,0.6,0.02,-0.8,0.04,1423
2507,8.85,-0.47,0.65,0.69,-1.8,-0.92,-34.5,5.87,24.5,0.58,0.03,-0.81,0.04,1424
2508,8.48,-0.53,0.56,0.73,-1.78,-0.92,-34.5,5.87,24.5,0.58,0.03,-0.81,0.04,1425
2509,8.23,-0.75,0.55,0.74,-1.73,-0.9,-34.5,5.87,24.5,0.58,0.04,-0.82,0.04,1426
2510,7.97,-0.99,0.49,0.73,-1.67,-0.88,-34.5,5.87,24.5,0.56,0.05,-0.82,0.04,1427
2511,7.3,-1.46,0.36,0.74,-1.62,-0.84,-34.5,5.87,24.5,0.56,0.05,-0.82,0.04,1428
2512,7.07,-1.65,0.31,0.76,-1.56,-0.8,-32.0,5.0,27.25,0.55,0.06,-0.83,0.04,1429
2513,6.95,-1.8,0.21,0.77,-1.5,-0.75,-32.0,5.0,27.25,0.55,0.06,-0.83,0.04,1430
2514,6.86,-1.85,0.11,0.74,-1.43,-0.72,-32.0,5.0,27.25,0.54,0.07,-0.84,0.04,1431
2515,6.74,-1.93,-0.06,0.66,-1.35,-0.7,-32.0,5.0,27.25,0.54,0.07,-0.84,0.04,1432
2516,6.69,-1.87,-0.16,0.57,-1.27,-0.68,-32.0,5.0,27.25,0.53,0.08,-0.84,0.04,1433
2517,6.59,-1.68,-0.24,0.46,-1.2,-0.65,-29.5,4.87,29.56,0.53,0.08,-0.84,0.04,1434
2518,6.29,-1.57,-0.25,0.34,-1.12,-0.64,-29.5,4.87,29.56,0.52,0.08,-0.85,0.04,1435
2519,6.06,-1.56,-0.29,0.18,-1.0,-0.62,-29.5,4.87,29.56,0.52,0.09,-0.85,0.03,1436
2520,5.88,-1.51,-0.29,0.02,-0.82,-0.6,-29.5,4.87,29.56,0.52,0.09,-0.85,0.03,1437
2521,5.88,-1.51,-0.29,-0.15,-0.61,-0.59,-29.5,4.87,29.56,0.51,0.09,-0.85,0.03,1438
2522,5.81,-1.07,-0.69,-0.31,-0.4,-0.59,-28.56,3.87,32.0,0.51,0.09,-0.85,0.03,1439
2523,5.81,-1.07,-0.69,-0.31,-0.4,-0.59,-28.56,3.87,32.0,0.51,0.09,-0.85,0.03,1440
2524,6.26,-0.44,-0.98,-0.54,-0.25,-0.58,-28.56,3.87,32.0,0.51,0.1,-0.85,0.02,1441
2525,6.64,-0.08,-1.2,-0.58,-0.25,-0.55,-28.56,3.87,32.0,0.51,0.1,-0.85,0.02,1442
2526,7.51,0.73,-2.06,-0.55,-0.22,-0.53,-28.56,3.87,32.0,0.51,0.1,-0.85,0.01,1443
2527,7.61,1.0,-1.99,-0.47,-0.2,-0.52,-28.56,3.69,32.56,0.51,0.1,-0.86,0.01,1444
2528,7.74,1.18,-2.22,-0.37,-0.07,-0.51,-28.56,3.69,32.56,0.51,0.1,-0.85,0.01,1445
2529,8.02,1.24,-3.95,-0.19,0.16,-0.5,-28.56,3.69,32.56,0.51,0.1,-0.85,0.01,1446
2530,8.15,1.21,-4.89,0.07,0.35,-0.51,-28.56,3.69,32.56,0.51,0.1,-0.85,0.01,1447
2531,8.41,1.12,-5.78,0.38,0.45,-0.5,-28.56,3.69,32.56,0.51,0.11,-0.85,0.01,1448
2532,8.41,1.12,-5.78,0.38,0.45,-0.5,-26.87,2.25,32.06,0.51,0.11,-0.85,0.01,1449
2533,8.67,1.02,-7.73,0.83,0.58,-0.4,-26.87,2.25,32.06,0.52,0.11,-0.85,0.01,1450
2534,8.6,0.94,-8.74,1.0,0.63,-0.39,-26.87,2.25,32.06,0.52,0.12,-0.85,0.01,1451
2535,8.64,0.93,-10.05,1.11,0.61,-0.38,-26.87,2.25,32.06,0.52,0.13,-0.84,0.02,1452
2536,8.96,0.85,-13.17,1.12,0.53,-0.4,-26.87,2.25,32.06,0.52,0.13,-0.84,0.02,1453
2537,8.84,0.58,-14.05,1.12,0.33,-0.42,-29.06,2.06,31.37,0.52,0.13,-0.84,0.03,1454
2538,8.38,0.01,-13.66,1.22,0.09,-0.34,-29.06,2.06,31.37,0.52,0.13,-0.84,0.03,1455
2539,8.38,0.01,-13.66,1.27,-0.07,-0.16,-29.06,2.06,31.37,0.52,0.14,-0.84,0.03,1456
2540,8.83,-1.86,-8.56,1.05,-0.14,-0.02,-29.06,2.06,31.37,0.52,0.14,-0.84,0.04,1457
2541,8.76,-2.41,-6.79,0.6,-0.11,0.05,-29.06,2.06,31.37,0.52,0.14,-0.84,0.04,1458
2542,8.34,-2.72,-5.03,0.13,-0.01,0.09,-29.69,4.06,31.0,0.52,0.14,-0.84,0.04,1459
2543,7.04,-2.33,-1.03,-0.4,0.2,0.11,-29.69,4.06,31.0,0.52,0.14,-0.84,0.04,1460
2544,17.68,5.59,-7.47,-0.24,0.98,0.22,-28.87,3.25,30.56,0.54,0.13,-0.83,0.03,1461
2545,17.68,5.59,-7.47,-0.24,0.98,0.22,-28.87,3.25,30.56,0.54,0.13,-0.83,0.03,1462
2546,23.9,11.48,-12.2,-0.11,0.66,-0.15,-28.87,3.25,30.56,0.54,0.13,-0.83,0.03,1463
2547,20.06,12.35,-3.24,2.3,1.26,-1.72,-28.87,3.25,30.56,0.55,0.14,-0.82,0.04,1464
2548,11.39,3.59,-2.26,2.3,1.26,-1.72,-28.87,3.25,30.56,0.55,0.14,-0.82,0.04,1465
2549,7.36,-2.84,-2.82,3.6,1.88,-1.38,-30.06,3.25,29.37,0.56,0.17,-0.81,0.06,1466
2550,6.41,-7.68,0.47,2.52,2.34,-0.48,-30.06,3.25,29.37,0.56,0.17,-0.81,0.06,1467
2551,7.28,-13.99,5.43,1.13,2.61,0.18,-30.06,3.25,29.37,0.57,0.17,-0.8,0.07,1468
2552,6.15,-12.95,5.57,-0.11,2.36,0.43,-30.06,3.25,29.37,0.59,0.16,-0.79,0.07,1469
2553,4.56,-9.68,4.77,-0.8,1.71,0.42,-30.06,3.25,29.37,0.59,0.16,-0.79,0.07,1470
2554,6.0,0.01,3.42,-1.02,1.19,0.39,-33.69,4.06,26.56,0.6,0.15,-0.78,0.07,1471
2555,8.46,3.89,3.67,-1.24,0.85,0.36,-33.69,4.06,26.56,0.6,0.15,-0.78,0.07,1472
2556,8.46,3.89,3.67,-1.47,0.75,0.17,-33.69,4.06,26.56,0.6,0.15,-0.78,0.06,1473
2557,12.52,7.63,4.37,-1.27,0.99,-0.23,-33.69,4.06,26.56,0.61,0.14,-0.78,0.05,1474
2558,11.27,6.53,3.2,-0.72,1.37,-0.58,-33.69,4.06,26.56,0.61,0.14,-0.78,0.05,1475
2559,10.01,5.12,1.92,-0.25,1.58,-0.57,-36.56,5.06,23.87,0.62,0.14,-0.77,0.05,1476
2560,9.36,3.63,0.49,0.09,1.59,-0.35,-36.56,5.06,23.87,0.62,0.15,-0.77,0.05,1477
2561,10.0,1.04,-1.15,0.32,1.54,-0.18,-36.56,5.06,23.87,0.64,0.15,-0.76,0.06,1478
2562,10.52,0.02,-1.45,0.43,1.59,-0.06,-36.56,5.06,23.87,0.64,0.15,-0.76,0.06,1479
2563,10.62,-0.52,-1.52,0.41,1.68,0.17,-36.56,5.06,23.87,0.64,0.15,-0.75,0.06,1480
2564,10.27,-0.82,-1.88,0.28,1.71,0.42,-38.06,3.19,22.75,0.65,0.15,-0.75,0.06,1481
2565,8.9,-0.99,-2.24,0.12,1.68,0.5,-38.06,3.19,22.75,0.65,0.15,-0.74,0.07,1482
2566,8.61,-0.72,-2.2,-0.1,1.62,0.44,-38.06,3.19,22.75,0.66,0.14,-0.73,0.07,1483
2567,8.78,-0.44,-2.04,-0.36,1.56,0.33,-38.06,3.19,22.75,0.66,0.14,-0.73,0.07,1484
2568,8.78,-0.44,-2.04,-0.63,1.5,0.22,-38.06,3.19,22.75,0.67,0.14,-0.73,0.07,1485
2569,9.81,0.21,-1.49,-0.87,1.43,0.11,-39.38,4.25,18.06,0.68,0.13,-0.72,0.07,1486
2570,9.81,0.21,-1.49,-0.87,1.43,0.11,-39.38,4.25,18.06,0.68,0.13,-0.72,0.06,1487
2571,9.57,0.62,-1.5,-1.22,1.31,0.0,-39.38,4.25,18.06,0.69,0.12,-0.71,0.06,1488
2572,9.07,2.0,-0.86,-1.39,1.26,0.07,-39.38,4.25,18.06,0.69,0.12,-0.71,0.06,1489
2573,9.16,2.83,-0.59,-1.45,1.23,0.19,-39.38,4.25,18.06,0.7,0.11,-0.71,0.05,1490
2574,9.32,3.42,-0.41,-1.36,1.23,0.29,-40.56,4.06,17.06,0.7,0.11,-0.7,0.05,1491
2575,9.44,3.68,-0.28,-1.15,1.23,0.34,-40.56,4.06,17.06,0.71,0.1,-0.7,0.05,1492
2576,9.23,3.19,-0.28,-0.92,1.25,0.34,-40.56,4.06,17.06,0.71,0.1,-0.7,0.05,1493
2577,9.12,2.45,-0.24,-0.69,1.29,0.31,-40.56,4.06,17.06,0.72,0.09,-0.69,0.05,1494
2578,9.02,1.58,-0.12,-0.52,1.35,0.29,-40.56,4.06,17.06,0.72,0.09,-0.69,0.05,1495
2579,9.02,1.58,-0.12,-0.44,1.43,0.29,-42.06,3.87,13.88,0.72,0.09,-0.68,0.05,1496
2580,9.36,-0.1,0.49,-0.41,1.46,0.29,-42.06,3.87,13.88,0.73,0.08,-0.67,0.05,1497
2581,9.39,-0.19,0.44,-0.39,1.45,0.27,-42.06,3.87,13.88,0.73,0.08,-0.67,0.05,1498
2582,9.39,-0.19,0.44,-0.39,1.45,0.27,-42.06,3.87,13.88,0.74,0.08,-0.67,0.05,1499
2583,9.05,0.35,0.3,-0.36,1.33,0.27,-42.06,3.87,13.88,0.74,0.08,-0.66,0.05,1500
2584,9.05,0.35,0.3,-0.36,1.33,0.27,-42.75,5.0,11.0,0.75,0.07,-0.66,0.05,1501
2585,9.18,0.29,0.59,-0.42,1.27,0.35,-42.75,5.0,11.0,0.75,0.07,-0.65,0.05,1502
2586,9.47,-0.16,0.72,-0.49,1.26,0.36,-42.75,5.0,11.0,0.76,0.07,-0.65,0.05,1503
2587,9.65,-0.25,0.78,-0.54,1.28,0.34,-42.75,5.0,11.0,0.76,0.06,-0.64,0.05,1504
2588,9.89,-0.19,0.42,-0.7,1.32,0.26,-43.56,4.87,7.37,0.77,0.06,-0.64,0.05,1505
2589,9.89,-0.19,0.42,-0.7,1.32,0.26,-43.56,4.87,7.37,0.77,0.06,-0.64,0.05,1506
2590,9.86,0.2,0.31,-0.92,1.26,0.28,-43.56,4.87,7.37,0.78,0.05,-0.63,0.05,1507
2591,9.86,0.2,0.31,-0.92,1.26,0.28,-43.56,4.87,7.37,0.78,0.04,-0.62,0.04,1508
2592,9.86,0.15,0.21,-0.97,1.19,0.29,-43.56,4.87,7.37,0.78,0.04,-0.62,0.04,1509
2593,10.81,0.75,-0.13,-1.04,1.04,0.29,-44.88,4.0,5.06,0.79,0.03,-0.61,0.04,1510
2594,10.81,0.75,-0.13,-1.04,1.04,0.29,-44.88,4.0,5.06,0.79,0.03,-0.61,0.04,1511
2595,10.45,1.02,-0.3,-1.05,0.98,0.32,-44.88,4.0,5.06,0.79,0.02,-0.61,0.04,1512
2596,10.45,1.02,-0.3,-1.05,0.98,0.32,-44.88,4.0,5.06,0.8,0.02,-0.6,0.03,1513
2597,9.62,0.88,-0.01,-1.07,0.91,0.3,-44.88,4.0,5.06,0.8,0.02,-0.6,0.03,1514
2598,9.76,1.03,0.0,-1.15,0.71,0.34,-45.0,5.75,4.06,0.8,0.01,-0.6,0.03,1515
2599,9.92,1.34,0.08,-1.15,0.71,0.34,-45.0,5.75,4.06,0.8,0.01,-0.6,0.03,1516
2600,10.67,0.75,-0.5,-1.17,0.58,0.39,-45.0,5.75,4.06,0.81,-0.01,-0.59,0.03,1517
2601,10.48,-0.05,-0.96,-1.11,0.55,0.41,-45.0,5.75,4.06,0.81,-0.01,-0.59,0.03,1518
2602,10.32,-0.63,-1.49,-1.06,0.5,0.45,-45.0,5.75,4.06,0.81,-0.01,-0.59,0.02,1519
2603,10.69,-0.79,-2.76,-1.07,0.31,0.53,-44.69,6.5,1.0,0.81,-0.02,-0.59,0.02,1520
2604,11.12,-0.49,-3.48,-1.07,0.31,0.53,-44.69,6.5,1.0,0.81,-0.03,-0.59,0.02,1521
2605,11.46,-0.21,-4.36,-1.13,0.12,0.56,-44.69,6.5,1.0,0.81,-0.04,-0.59,0.02,1522
2606,12.12,0.88,-5.88,-1.29,-0.45,0.63,-44.69,6.5,1.0,0.81,-0.04,-0.59,0.02,1523
2607,12.12,0.88,-5.88,-1.29,-0.45,0.63,-44.69,6.5,1.0,0.8,-0.05,-0.59,0.02,1524
2608,14.29,3.69,-7.4,-1.41,-1.36,0.67,-44.75,6.5,1.37,0.8,-0.05,-0.6,0.02,1525
2609,14.29,3.69,-7.4,-1.31,-1.95,0.57,-44.75,6.5,1.37,0.79,-0.06,-0.6,0.02,1526
2610,17.17,4.37,-7.45,-1.11,-2.06,0.61,-44.75,6.5,1.37,0.79,-0.07,-0.61,0.02,1527
2611,15.17,2.44,-7.49,-0.62,-2.09,0.46,-44.75,6.5,1.37,0.78,-0.07,-0.62,0.02,1528
2612,13.35,0.91,-7.88,-0.17,-2.22,0.22,-44.75,6.5,1.37,0.77,-0.07,-0.64,0.02,1529
2613,12.64,1.07,-7.36,-0.1,-2.36,0.07,-44.38,8.25,3.75,0.77,-0.07,-0.64,0.02,1530
2614,13.47,3.16,-1.81,-0.32,-2.39,-0.04,-44.38,8.25,3.75,0.75,-0.07,-0.65,0.02,1531
2615,14.61,4.41,0.79,-0.66,-2.22,-0.18,-44.38,8.25,3.75,0.75,-0.07,-0.65,0.02,1532
2616,15.24,5.04,2.81,-0.7,-2.11,-0.42,-44.38,8.25,3.75,0.75,-0.07,-0.66,0.01,1533
2617,16.36,4.07,4.16,-0.45,-2.08,-0.69,-44.38,8.25,3.75,0.74,-0.07,-0.67,0.01,1534
2618,16.36,4.07,4.16,0.01,-2.12,-0.91,-43.38,9.25,8.56,0.73,-0.07,-0.68,0.01,1535
2619,16.83,1.43,5.2,0.61,-2.15,-1.06,-43.38,9.25,8.56,0.72,-0.06,-0.69,0.01,1536
2620,16.6,0.14,4.63,1.18,-2.39,-1.13,-43.38,9.25,8.56,0.72,-0.06,-0.69,0.01,1537
2621,16.6,0.14,4.63,1.6,-2.75,-1.14,-43.38,9.25,8.56,0.71,-0.05,-0.7,0.01,1538
2622,13.36,-0.81,4.31,1.69,-2.77,-1.14,-43.38,9.25,8.56,0.7,-0.04,-0.71,0.01,1539
2623,13.36,-0.81,4.31,1.69,-2.77,-1.14,-42.25,7.37,12.37,0.69,-0.03,-0.72,0.01,1540
2624,11.19,-1.94,2.34,1.51,-2.64,-1.12,-42.25,7.37,12.37,0.68,-0.02,-0.73,0.02,1541
2625,10.69,-2.14,2.13,1.35,-2.66,-1.08,-42.25,7.37,12.37,0.67,-0.01,-0.74,0.02,1542
2626,10.28,-2.14,2.1,1.14,-2.6,-1.06,-42.25,7.37,12.37,0.65,0.01,-0.76,0.02,1543
2627,10.16,-2.04,2.2,0.97,-2.52,-1.07,-42.25,7.37,12.37,0.65,0.01,-0.76,0.02,1544
2628,10.16,-2.08,2.18,0.83,-2.45,-1.09,-41.88,6.56,18.75,0.64,0.02,-0.77,0.02,1545
2629,10.0,-2.1,2.11,0.64,-2.39,-1.06,-41.88,6.56,18.75,0.64,0.02,-0.77,0.02,1546
2630,9.76,-1.69,2.31,0.41,-2.26,-1.0,-41.88,6.56,18.75,0.62,0.03,-0.78,0.01,1547
2631,9.21,-1.09,2.7,0.41,-2.26,-1.0,-41.88,6.56,18.75,0.62,0.03,-0.78,0.01,1548
2632,9.05,-0.64,2.81,0.45,-2.2,-1.0,-41.88,6.56,18.75,0.61,0.03,-0.79,0.01,1549
2633,8.92,-0.5,3.01,0.61,-2.14,-0.99,-39.0,5.75,22.69,0.6,0.04,-0.8,0.01,1550
2634,8.91,-0.44,3.19,0.81,-2.07,-0.93,-39.0,5.75,22.69,0.59,0.05,-0.8,0.01,1551
2635,8.67,-0.74,3.41,1.0,-2.04,-0.87,-39.0,5.75,22.69,0.58,0.06,-0.81,0.01,1552
2636,8.36,-0.96,3.44,1.17,-2.01,-0.83,-39.0,5.75,22.69,0.58,0.06,-0.81,0.01,1553
2637,8.36,-0.96,3.44,1.32,-1.98,-0.8,-39.0,5.75,22.69,0.57,0.07,-0.82,0.02,1554
2638,7.3,-1.33,2.97,1.46,-1.96,-0.75,-37.5,4.69,26.69,0.56,0.07,-0.82,0.02,1555
2639,7.3,-1.33,2.97,1.57,-1.92,-0.71,-37.5,4.69,26.69,0.55,0.08,-0.83,0.02,1556
2640,6.85,-1.5,2.52,1.57,-1.87,-0.68,-37.5,4.69,26.69,0.55,0.09,-0.83,0.03,1557
2641,6.81,-1.55,2.13,1.48,-1.83,-0.67,-37.5,4.69,26.69,0.54,0.09,-0.84,0.03,1558
2642,6.58,-1.91,1.41,1.37,-1.8,-0.65,-37.5,4.69,26.69,0.52,0.11,-0.85,0.03,1559
2643,6.38,-2.1,1.06,1.23,-1.68,-0.62,-35.0,4.75,30.19,0.52,0.11,-0.85,0.03,1560
2644,5.6,-2.13,0.11,0.77,-1.17,-0.61,-35.0,4.75,30.19,0.51,0.12,-0.85,0.04,1561
2645,5.49,-2.15,-0.2,0.46,-0.83,-0.61,-35.0,4.75,30.19,0.51,0.12,-0.85,0.04,1562
2646,5.7,-2.14,-0.7,0.09,-0.58,-0.6,-35.0,4.75,30.19,0.51,0.12,-0.85,0.04,1563
2647,6.22,-2.11,-1.24,-0.29,-0.56,-0.58,-32.5,6.25,32.88,0.5,0.12,-0.85,0.03,1564
2648,6.22,-2.11,-1.24,-0.64,-0.72,-0.54,-32.5,6.25,32.88,0.5,0.13,-0.86,0.03,1565
2649,7.45,-1.1,-2.43,-0.91,-0.89,-0.52,-32.5,6.25,32.88,0.49,0.13,-0.86,0.02,1566
2650,7.79,-0.17,-2.78,-1.03,-1.03,-0.53,-32.5,6.25,32.88,0.49,0.13,-0.86,0.02,1567
2651,7.8,0.58,-2.74,-0.99,-1.07,-0.54,-31.75,5.06,34.5,0.49,0.13,-0.86,0.01,1568
2652,7.64,1.42,-3.57,-0.76,-0.95,-0.46,-31.75,5.06,34.5,0.49,0.13,-0.86,0.01,1569
2653,7.52,1.85,-4.52,-0.05,-0.32,-0.36,-31.75,5.06,34.5,0.48,0.13,-0.87,0.0,1570
2654,7.06,2.19,-5.37,-0.05,-0.32,-0.36,-31.75,5.06,34.5,0.48,0.13,-0.87,0.0,1571
2655,7.27,2.34,-7.36,0.26,0.09,-0.34,-31.75,5.06,34.5,0.48,0.13,-0.87,0.0,1572
2656,8.46,2.63,-8.98,0.38,0.43,-0.33,-31.75,5.06,34.5,0.48,0.13,-0.86,0.0,1573
2657,8.72,2.23,-9.18,0.63,0.48,-0.29,-29.25,2.56,36.0,0.49,0.13,-0.86,0.01,1574
2658,8.71,1.7,-9.25,1.01,0.47,-0.14,-29.25,2.56,36.0,0.49,0.14,-0.86,0.01,1575
2659,8.53,0.34,-9.24,1.11,0.43,-0.03,-29.25,2.56,36.0,0.49,0.14,-0.86,0.01,1576
2660,8.53,0.34,-9.24,1.12,0.3,0.07,-29.25,2.56,36.0,0.49,0.14,-0.86,0.02,1577
2661,7.14,-1.52,-8.19,1.22,0.23,0.24,-29.25,2.56,36.0,0.49,0.14,-0.86,0.03,1578
2662,7.14,-1.52,-8.19,1.22,0.23,0.24,-30.06,4.0,35.19,0.49,0.15,-0.86,0.03,1579
2663,5.28,-1.76,-5.57,0.92,0.47,0.32,-30.06,4.0,35.19,0.49,0.15,-0.86,0.04,1580
2664,4.74,-1.86,-4.07,0.67,0.84,0.22,-30.06,4.0,35.19,0.49,0.15,-0.86,0.04,1581
2665,4.03,-2.3,-1.71,0.45,1.43,0.17,-30.06,4.0,35.19,0.51,0.15,-0.85,0.05,1582
2666,2.85,-3.21,3.06,0.23,2.15,0.21,-30.06,4.0,35.19,0.51,0.15,-0.85,0.05,1583
2667,3.61,-3.21,3.93,-0.12,2.65,0.22,-31.56,4.56,34.0,0.53,0.14,-0.84,0.05,1584
2668,6.74,-2.55,1.43,-0.37,2.4,0.17,-31.56,4.56,34.0,0.53,0.14,-0.84,0.05,1585
2669,6.74,-2.55,1.43,-0.42,1.14,0.1,-31.56,4.56,34.0,0.53,0.14,-0.83,0.05,1586
2670,28.7,6.36,-12.95,-0.42,0.69,0.02,-31.56,4.56,34.0,0.54,0.14,-0.83,0.05,1587
2671,35.58,13.75,-16.62,0.02,1.07,-0.6,-31.56,4.56,34.0,0.54,0.14,-0.83,0.05,1588
2672,31.01,16.14,-8.65,1.38,1.43,-1.81,-34.5,5.37,32.38,0.55,0.15,-0.82,0.05,1589
2673,9.22,-0.7,-7.19,2.65,2.04,-2.03,-34.5,5.37,32.38,0.55,0.17,-0.81,0.06,1590
2674,7.17,-6.74,-5.39,1.64,2.24,-1.05,-34.5,5.37,32.38,0.57,0.18,-0.8,0.06,1591
2675,5.95,-11.94,0.24,0.27,2.24,-0.18,-34.5,5.37,32.38,0.57,0.18,-0.8,0.06,1592
2676,4.25,-13.4,5.22,-0.87,1.96,0.33,-34.5,5.37,32.38,0.58,0.17,-0.8,0.06,1593
2677,3.06,-9.95,5.63,-1.69,1.36,0.58,-36.25,5.0,29.06,0.58,0.16,-0.79,0.06,1594
2678,3.56,-4.68,6.14,-2.05,0.92,0.74,-36.25,5.0,29.06,0.59,0.15,-0.79,0.05,1595
2679,6.31,0.77,6.4,-2.07,0.72,0.76,-36.25,5.0,29.06,0.6,0.14,-0.79,0.04,1596
2680,12.84,8.27,5.6,-1.9,0.81,0.41,-36.25,5.0,29.06,0.6,0.14,-0.79,0.04,1597
2681,12.84,8.27,5.6,-1.43,1.17,-0.17,-36.25,5.0,29.06,0.6,0.13,-0.79,0.04,1598
2682,13.74,9.2,5.82,-0.69,1.49,-0.55,-37.69,5.0,26.25,0.61,0.13,-0.78,0.03,1599
2683,13.74,9.2,5.82,-0.69,1.49,-0.55,-37.69,5.0,26.25,0.61,0.14,-0.78,0.03,1600
2684,7.99,3.15,1.53,0.22,1.63,0.08,-37.69,5.0,26.25,0.62,0.14,-0.77,0.04,1601
2685,8.16,1.88,-0.13,0.36,1.68,0.2,-37.69,5.0,26.25,0.63,0.14,-0.77,0.04,1602
2686,9.0,0.58,-1.56,0.43,1.72,0.13,-37.69,5.0,26.25,0.63,0.14,-0.76,0.04,1603
2687,10.43,-1.85,-2.27,0.21,1.81,0.39,-40.25,3.0,23.5,0.65,0.13,-0.75,0.05,1604
2688,10.43,-1.85,-2.27,-0.12,1.78,0.54,-40.25,3.0,23.5,0.65,0.13,-0.75,0.05,1605
2689,9.46,-0.68,-3.42,-0.44,1.66,0.51,-40.25,3.0,23.5,0.66,0.13,-0.74,0.05,1606
2690,8.97,-0.1,-3.29,-0.71,1.55,0.37,-40.25,3.0,23.5,0.66,0.12,-0.74,0.05,1607
2691,8.71,0.23,-3.05,-0.92,1.48,0.26,-42.06,3.87,19.87,0.67,0.12,-0.73,0.05,1608
2692,8.79,0.52,-2.79,-1.12,1.41,0.17,-42.06,3.87,19.87,0.67,0.12,-0.73,0.05,1609
2693,8.88,0.94,-2.66,-1.3,1.32,0.07,-42.06,3.87,19.87,0.69,0.11,-0.72,0.04,1610
2694,8.7,1.21,-2.4,-1.46,1.24,0.01,-42.06,3.87,19.87,0.69,0.11,-0.72,0.04,1611
2695,8.7,1.21,-2.4,-1.55,1.21,0.06,-42.06,3.87,19.87,0.69,0.1,-0.72,0.03,1612
2696,8.7,2.01,-2.27,-1.56,1.2,0.15,-43.56,4.37,17.19,0.69,0.09,-0.71,0.03,1613
2697,8.7,2.01,-2.27,-1.47,1.19,0.22,-43.56,4.37,17.19,0.7,0.09,-0.71,0.03,1614
2698,9.7,2.29,-1.57,-1.31,1.16,0.29,-43.56,4.37,17.19,0.7,0.08,-0.7,0.02,1615
2699,9.88,2.39,-1.34,-1.16,1.11,0.36,-43.56,4.37,17.19,0.71,0.08,-0.7,0.02,1616
2700,9.52,2.38,0.35,-0.85,1.23,0.39,-44.38,2.19,14.0,0.72,0.07,-0.69,0.02,1617
2701,9.12,1.96,0.65,-0.69,1.29,0.38,-44.38,2.19,14.0,0.72,0.06,-0.69,0.02,1618
2702,8.6,1.36,0.97,-0.57,1.31,0.36,-44.38,2.19,14.0,0.73,0.06,-0.68,0.02,1619
2703,8.2,0.51,1.33,-0.48,1.35,0.33,-44.38,2.19,14.0,0.73,0.06,-0.68,0.02,1620
2704,8.3,0.38,1.21,-0.4,1.38,0.31,-44.38,2.19,14.0,0.74,0.06,-0.68,0.02,1621
2705,8.48,0.45,1.14,-0.35,1.39,0.32,-46.19,2.87,12.06,0.74,0.05,-0.67,0.02,1622
2706,8.48,0.45,1.14,-0.29,1.44,0.34,-46.19,2.87,12.06,0.74,0.05,-0.67,0.02,1623
2707,9.09,1.71,1.86,-0.22,1.5,0.39,-46.19,2.87,12.06,0.75,0.05,-0.65,0.02,1624
2708,9.29,1.95,1.56,-0.12,1.49,0.35,-46.19,2.87,12.06,0.75,0.05,-0.65,0.02,1625
